#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='sklearn', data_dir='./data', dataset='tinyimagenet', epochs=50, input_dim=2, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=200, optimizer='SGD', optimizer_tl='SGD', pca=True, pca_method='sklearn', pca_reduction=256, pca_whitening=True, seed=42, sobel=True, verbose=False, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,4.8769274,0.034786604,0.11132467268250835,0.0,994.0520327091217,503.5983455181122,298.64952278137207,163.6619381904602,27.987053155899048
1,4.5083575,0.049402572,0.09718231847899497,0.2244236416466097,938.1210737228394,495.39265275001526,235.84933042526245,165.17466568946838,27.11459493637085
2,4.5083404,0.05292919,0.09706443737130879,0.3932799460699816,939.7640900611877,500.3251943588257,232.85663414001465,166.64886355400085,26.62077808380127
3,4.482596,0.05540681,0.101957340515452,0.37943659302495436,950.1837539672852,493.97074246406555,243.17444157600403,169.11645984649658,28.340511560440063
4,4.4198585,0.060142264,0.10566051232281701,0.4022770261635717,932.5361676216125,495.0081515312195,234.55228281021118,163.52681064605713,27.274007558822632
5,4.3943233,0.062250238,0.10289581566182204,0.3661686266836823,960.0974082946777,499.3662097454071,236.21337509155273,181.3497130870819,26.65904450416565
6,4.28767,0.07032249,0.11077128760652885,0.4203959520811941,955.603762626648,501.5566654205322,234.3873074054718,177.3290090560913,27.64624786376953
7,4.2734904,0.07495804,0.11659366778538513,0.4238567470487511,957.4379322528839,499.37606835365295,241.78545331954956,173.15596294403076,28.204171180725098
8,4.3729706,0.06872402,0.11986901624520874,0.3880155060430187,927.5117452144623,493.8819377422333,230.56039357185364,163.12802171707153,24.35164713859558
9,4.2853675,0.079813376,0.11196118234137348,0.414225457311047,944.8113420009613,497.5787019729614,234.4419972896576,177.59568905830383,29.678799629211426
10,4.24915,0.085777655,0.1119575088941988,0.43695588118325535,954.8896162509918,506.43859219551086,234.0536458492279,169.33188199996948,28.679406881332397
11,4.2835817,0.08325008,0.11024432471051043,0.459700758040819,957.2077386379242,506.7043673992157,238.482248544693,169.9607675075531,25.53829526901245
12,4.388625,0.076976106,0.11019381467642979,0.3973732881655132,943.9587678909302,499.1337721347809,237.15549659729004,174.93041563034058,26.578657388687134
13,4.4227777,0.073649295,0.10988885762550218,0.39300747451766815,941.9839675426483,493.98591017723083,234.8361895084381,178.16742134094238,28.545096158981323
14,4.301411,0.08691656,0.10943432864723343,0.40981322081192245,958.6110496520996,514.7068181037903,235.9321415424347,174.10042810440063,27.639331817626953
15,4.312752,0.08425911,0.10572516782854316,0.4246938729780591,993.3011837005615,516.4625990390778,262.7107813358307,171.85957717895508,27.69280982017517
16,4.245571,0.088694856,0.1045321486978016,0.41029182638112177,971.9855949878693,516.185733795166,250.40730452537537,172.33918356895447,27.310487747192383
17,4.2580957,0.09181186,0.11240403905675123,0.42832998361663227,1004.5194420814514,535.8091049194336,251.8881516456604,176.62972378730774,26.51280951499939
18,4.2302475,0.09409966,0.1085870140707841,0.4275691920783925,1027.821450471878,513.9513595104218,302.8200614452362,169.15093970298767,25.473942518234253
19,4.288256,0.08757593,0.10859245568361671,0.42717152252304624,984.6007816791534,518.2770369052887,249.3518693447113,175.65959763526917,28.41927671432495
20,4.168812,0.1013527,0.11408186279904933,0.42900485517572495,993.401312828064,524.3154616355896,250.5823938846588,183.3436896800995,29.123010635375977
21,4.1866045,0.098225705,0.11052004406213102,0.45634674859715746,1021.3621895313263,558.450222492218,246.95466446876526,172.41879439353943,28.383893251419067
22,4.2217317,0.09393982,0.10913117731007883,0.4658691317999343,1020.4644951820374,516.9382672309875,298.5011851787567,171.8847415447235,27.331185817718506
23,4.2007666,0.09337036,0.10535063391062446,0.4637115053702941,967.9021277427673,512.1966354846954,244.25396847724915,176.708984375,28.840057373046875
24,4.216259,0.094649136,0.10872044835726256,0.4549597799364387,1013.3218972682953,574.5301215648651,242.7262213230133,161.31396746635437,28.210622549057007
25,4.177922,0.095837995,0.10469012942737903,0.450479467282162,1109.1553800106049,610.1342935562134,295.8127553462982,168.63681721687317,27.90643286705017
26,4.133718,0.09970428,0.10612308636730863,0.4712959657096514,1091.1066381931305,574.6730813980103,306.41712069511414,175.74328112602234,26.30434226989746
27,4.168802,0.096966915,0.1059074605430552,0.49317567118493266,1068.609363079071,575.4597172737122,277.2810683250427,180.77623176574707,27.56675434112549
28,4.273204,0.08493846,0.10148861259446845,0.5185330909039433,1057.3471925258636,583.8108253479004,273.790048122406,164.68259000778198,28.199049472808838
29,4.176703,0.095778055,0.10341445443217825,0.5175867329783947,1142.0950310230255,601.9550712108612,330.74169754981995,171.70192551612854,28.126635789871216
30,4.14174,0.09955443,0.1045110107326993,0.5134663521478552,1058.0230453014374,564.2800300121307,291.73232769966125,167.7520728111267,27.947545289993286
31,4.064726,0.10548873,0.10444336428594579,0.48788056362105064,1085.700531244278,566.0138826370239,304.227650642395,182.15011143684387,27.095646142959595
32,4.182383,0.09374001,0.09864875526246918,0.5062870768083313,1112.8454599380493,605.7850897312164,293.36577010154724,168.9242377281189,29.858756065368652
33,4.2338295,0.090273336,0.10254252003578744,0.49589018882822583,1114.3003442287445,557.1960384845734,359.3871569633484,160.8922381401062,28.325114250183105
34,4.1332974,0.09777614,0.10195081472373951,0.5379997834278949,1097.330649137497,574.549663066864,315.2012085914612,172.98882484436035,27.36493182182312
35,4.281522,0.08764586,0.10166034375598935,0.5198977349725565,1072.8212699890137,585.868590593338,287.04308104515076,163.1753284931183,28.583743572235107
36,4.099057,0.105508715,0.10420193923308327,0.5196905313247219,1178.0722951889038,622.505704164505,355.3769986629486,164.68628191947937,26.651790142059326
37,4.1613383,0.10038363,0.1032896748960982,0.5255519773245387,1101.0964918136597,578.5721635818481,313.42576837539673,161.65340733528137,28.445605754852295
38,4.122533,0.103780374,0.10212760995715257,0.5363750879125098,1056.5917778015137,577.2844712734222,278.58433651924133,165.11590480804443,27.915146112442017
39,4.171599,0.0991648,0.10025058114470553,0.5438073406458783,1107.8659114837646,603.8696801662445,304.2822411060333,167.23207426071167,25.884161949157715
40,4.1970277,0.09777614,0.10158080424296746,0.5427505523400715,1118.2479655742645,574.1371912956238,336.07281017303467,173.5173215866089,27.534767627716064
41,4.1422114,0.1042699,0.1014338323766602,0.5800843206684477,1101.1364741325378,592.0702414512634,313.3868627548218,160.7053689956665,26.303990602493286
42,4.208036,0.09664722,0.10019478374612388,0.5559448880581247,1137.2431240081787,611.0864522457123,334.42724657058716,156.99493527412415,25.816425323486328
