epoch,loss_avg,accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.0848526,0.6023177,0.4729576732022043,0.0,293.0363199710846,91.69988584518433,45.935030937194824,0.5804603099822998,121.93271064758301
1,1.0865403,0.60302836,0.3514681703532668,0.4496917924245742,290.7485499382019,81.1161379814148,46.18874430656433,0.40809011459350586,119.37756061553955
2,0.9257835,0.6639736,0.27715834160889585,0.3445350614967295,280.2980582714081,81.17201209068298,45.12208867073059,0.3793630599975586,110.30657148361206
3,1.0163938,0.6126289,0.2765787199690786,0.4760523809142434,283.94541335105896,81.35435128211975,44.64280605316162,0.3666350841522217,115.59519600868225
4,0.9846077,0.62571067,0.28214305624030334,0.447028328013285,280.9385185241699,81.63470220565796,44.35042595863342,0.3826158046722412,118.11480569839478
5,1.0285455,0.604361,0.21219680540688868,0.5190001778121478,281.782075881958,81.17360472679138,45.43078136444092,0.37073349952697754,117.70923066139221
6,0.8519646,0.6797764,0.1871011377879453,0.48209970377572675,281.49445247650146,81.08408689498901,44.84881639480591,0.39114952087402344,116.1191017627716
7,0.8173024,0.696845,0.2520113270540974,0.6017038653811233,283.92283511161804,81.64769721031189,45.05623817443848,0.37569427490234375,113.28325366973877
8,0.8983869,0.659887,0.22528764187686715,0.5976609679649406,291.77447867393494,84.6114993095398,45.87465310096741,0.37186264991760254,116.64059233665466
9,0.9029294,0.66304636,0.24832382154734653,0.4735986833067554,276.6156108379364,81.7262213230133,45.23606300354004,0.3777804374694824,113.04802632331848
10,0.8684115,0.685018,0.283304401445799,0.474251232030014,281.7674913406372,84.82307410240173,45.10362243652344,0.37218356132507324,115.71789908409119
11,0.92365324,0.669976,0.21300918987856532,0.40164419133370943,277.8764913082123,81.97215628623962,44.61643028259277,0.3691518306732178,114.02012896537781
12,0.9090754,0.6709588,0.3121995248261884,0.437776947599622,277.0999939441681,81.80068850517273,46.59506702423096,0.37970852851867676,112.47527003288269
13,0.9541112,0.6345005,0.2821025483839372,0.43736401588848367,279.67140889167786,82.01481986045837,45.545952796936035,0.3903234004974365,114.90366339683533
14,0.9053097,0.6515525,0.29963953365897655,0.5948472001585141,274.637571811676,81.33441376686096,44.15303182601929,0.36948323249816895,112.5203971862793
15,0.8250077,0.6989162,0.2595661408935483,0.48127768749114835,280.3663272857666,80.83274340629578,49.78681397438049,0.3711848258972168,112.28854155540466
16,0.85506445,0.67009264,0.30270551236492854,0.5564645218625309,285.5687725543976,81.22478556632996,45.873191833496094,0.38327980041503906,113.79007267951965
17,0.89650947,0.66159713,0.3087397249256919,0.5536453958350915,274.38646721839905,82.21336221694946,45.10284066200256,0.37717103958129883,110.89588809013367
18,0.9074864,0.6615361,0.3169756537109786,0.4833177363694693,275.1590778827667,81.65669393539429,45.25701665878296,0.38497471809387207,112.20254230499268
19,0.79130113,0.7042355,0.31639278208611255,0.5725355211355632,274.6034803390503,82.07588911056519,44.287516832351685,0.3654212951660156,111.91447925567627
20,0.8764421,0.6730077,0.28922565286363305,0.5380099133340017,282.12421011924744,80.43481254577637,45.7764892578125,0.37956714630126953,113.10374784469604
