#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='faiss', data_dir='./data', dataset='MNIST', ds_split='train', ds_train=False, epochs=100, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/MNIST/100_runs', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.7028825,0.36628333,0.15106666,0.6247884971136173,0.0,273.7581105232239,99.53756999969482,50.841257095336914,0.5860166549682617,122.31175971031189
1,0.97726744,0.65615,0.1104,0.5387290884824402,0.5362844997980154,268.7569990158081,85.74376225471497,49.83275842666626,0.3892242908477783,132.46085023880005
2,0.8020086,0.71823335,0.046733335,0.5040426885022234,0.6075693991496411,248.98345017433167,83.93714475631714,47.853249073028564,0.3893473148345947,116.46105360984802
3,0.8060589,0.6911167,0.10446667,0.5287878837151295,0.5745155110950159,244.99596667289734,84.41042399406433,47.6485812664032,0.38419485092163086,112.20878863334656
4,0.8176704,0.68653333,0.12106667,0.5241285428062771,0.6401206769929061,252.86103439331055,86.21573805809021,47.62987041473389,0.38178372383117676,118.29328083992004
5,0.82099044,0.6791667,0.11165,0.46026329731325744,0.5467081486223482,254.11321687698364,85.40626049041748,50.647465467453,0.38644933700561523,117.33228015899658
6,0.73510593,0.72,0.1037,0.4900612270945626,0.5196407900107368,247.33711457252502,85.22269535064697,47.303837060928345,0.38864946365356445,113.53874659538269
7,0.7546592,0.71463335,0.053133335,0.4890544626568259,0.5435429702178989,254.5691041946411,86.73385262489319,49.40550637245178,0.4054276943206787,117.555424451828
8,0.8156397,0.69306666,0.08123333,0.5611560322685576,0.5361162732108736,234.1661286354065,83.77383399009705,47.25100564956665,0.3981661796569824,102.48106026649475
9,0.6640025,0.7467833,0.119116664,0.49578930658241016,0.5041475325382101,234.1236035823822,84.66913056373596,47.648818016052246,0.39696478843688965,101.05154824256897
10,0.68090343,0.7489,0.10935,0.47530683118653394,0.5089206392617315,232.79279327392578,83.66002678871155,48.25857400894165,0.3866250514984131,100.13757467269897
11,0.61306155,0.77106667,0.0808,0.5145190447077551,0.5734547653684094,237.82788753509521,84.50221347808838,47.12169122695923,0.3821103572845459,105.47106575965881
12,0.70608056,0.7298333,0.085266665,0.5020645723234237,0.4762867526345464,235.46533942222595,84.23189043998718,48.062652826309204,0.3784806728363037,102.44012498855591
13,0.8451288,0.66868335,0.07613333,0.5021065753657888,0.4528049582718388,236.802588224411,88.34411525726318,47.89384388923645,0.3765733242034912,99.84094643592834
14,0.7358746,0.7234667,0.12216666,0.5612443414454159,0.4352757845969024,234.99087476730347,83.58542132377625,49.38853907585144,0.37998032569885254,101.28654623031616
15,0.8683365,0.66573334,0.109566666,0.5322924799308497,0.5059274941956873,232.53638815879822,84.78277826309204,47.50926852226257,0.38278794288635254,99.50109887123108
16,0.709666,0.7338833,0.074216664,0.5162411230498852,0.4558275441958119,242.8365397453308,83.38791942596436,47.96048545837402,0.38713788986206055,110.7531886100769
17,0.7215598,0.72618335,0.07083333,0.5538295896629437,0.47490425367324113,234.72715759277344,84.77388143539429,47.25607180595398,0.37743544578552246,101.96370577812195
18,0.7410987,0.71783334,0.07703333,0.5461648431146856,0.49271186006256834,230.058345079422,84.80385494232178,46.827067852020264,0.3990955352783203,97.66989183425903
19,0.5824043,0.78536665,0.061883334,0.48265102577194513,0.4735554428316944,229.78777647018433,84.78125023841858,47.54544520378113,0.3944394588470459,96.80648350715637
20,0.6678904,0.74693334,0.10363334,0.5106959535094444,0.4921748981614661,231.10875916481018,85.64006567001343,47.72936701774597,0.38611316680908203,97.00607776641846
21,0.6349872,0.7564833,0.10535,0.4297098122327106,0.5716095229078391,246.570729970932,86.28637862205505,51.30843186378479,0.39417028427124023,108.15016078948975
22,0.6009349,0.77528334,0.07666667,0.4921970383378099,0.5288198094039503,246.29916405677795,88.13453197479248,49.89714956283569,0.39211106300354004,107.52893829345703
23,0.67726,0.74478334,0.09946667,0.5224273893581615,0.5125154138836602,243.99631929397583,86.3431441783905,51.42504286766052,0.7942383289337158,104.98342561721802
24,0.8045924,0.69755,0.10346667,0.5374207221595034,0.4568728483461819,244.47350668907166,87.16687846183777,50.252808570861816,0.3800997734069824,106.3249762058258
25,0.6878569,0.73871666,0.07593333,0.5644266860066482,0.4239942004058789,247.30926632881165,85.7601203918457,52.24081087112427,0.39206552505493164,108.56547689437866
26,0.5771075,0.7841167,0.08888333,0.5299459041271917,0.5483846153549735,232.8427448272705,84.55744314193726,47.85547852516174,0.3859586715698242,99.69235897064209
27,0.57361394,0.7798,0.21731667,0.5162375058337247,0.5545105729601312,230.4930236339569,84.3320517539978,47.84117150306702,0.3772304058074951,97.59212040901184
28,0.5355298,0.8006333,0.06521667,0.4675643891272477,0.5160578102733315,239.5245885848999,88.03123807907104,47.41158056259155,0.9428014755249023,102.67079091072083
29,0.7439922,0.7186,0.1512,0.5353370669604426,0.5403938191545651,245.3924834728241,87.26523113250732,52.17320442199707,0.3716621398925781,105.23675489425659
30,0.6920135,0.7323833,0.10385,0.4481596813598283,0.4341474661606927,228.23983812332153,85.76891708374023,46.973814487457275,0.38572192192077637,94.76963067054749
31,0.765677,0.7051167,0.08411667,0.48336761697053765,0.37105826401847525,242.07481908798218,85.13613486289978,50.3908531665802,0.8839461803436279,105.22964572906494
