#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='faiss', data_dir='./data', dataset='MNIST', ds_split='train', ds_train=True, epochs=100, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/MNIST/100_runs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.765812,0.35916665,0.15733333,0.5744713364873185,0.0,240.27584600448608,87.66140961647034,46.162049770355225,1.5717532634735107,104.53284955024719
1,1.1494739,0.55273336,0.07553333,0.5428653864648654,0.44742856051426416,234.34699416160583,75.1747453212738,43.72399115562439,0.3657865524291992,114.71295547485352
2,0.90545076,0.6574,0.08565,0.5480534977134527,0.5291227491613072,228.1656904220581,75.38984680175781,43.29828071594238,0.3747897148132324,108.79713106155396
3,0.8904499,0.65671664,0.1127,0.4966354227474689,0.5188771993567132,226.21562123298645,75.58630895614624,43.56457734107971,0.37479376792907715,106.38486886024475
4,0.8202914,0.6997833,0.15931667,0.5994808335945084,0.4683668903503257,222.4266242980957,75.15026307106018,43.5820050239563,0.36740922927856445,103.02102708816528
5,0.8109417,0.6795833,0.0732,0.5725744216417964,0.523862489635704,219.9984085559845,74.95803356170654,43.285420417785645,0.36169958114624023,101.08928060531616
6,0.7367495,0.71241665,0.057466667,0.5055970634723475,0.4998861759033437,218.45747447013855,75.29388689994812,43.616724491119385,0.3725302219390869,98.8696231842041
7,0.92106706,0.64035,0.10586666,0.5622948616052172,0.4844651291826724,216.15187907218933,74.98653364181519,43.72539925575256,0.3605480194091797,96.69862508773804
8,0.67475843,0.7446833,0.105516665,0.5531513760290883,0.529368399025745,213.85875177383423,75.2234308719635,43.46068048477173,0.37373995780944824,94.56986808776855
9,0.94855225,0.63521665,0.11621667,0.5584046952388622,0.5005492504412863,214.95622634887695,74.78349041938782,43.62592101097107,0.6641638278961182,95.48075294494629
10,0.7256359,0.7267,0.06685,0.4823546776774191,0.43748164828087976,212.02935576438904,75.2004554271698,43.25897669792175,0.37680888175964355,92.88089489936829
11,0.7644039,0.7067,0.097616665,0.5711011441553192,0.5188133052397639,211.69089436531067,75.46853351593018,43.58322095870972,0.3618898391723633,91.96638584136963
12,0.80372864,0.6867167,0.09301667,0.5011959286512786,0.4843007485599539,213.08269500732422,75.09214949607849,43.78319025039673,0.3799285888671875,93.51535248756409
13,0.7641781,0.7014167,0.13868333,0.5313725293706565,0.4939584962218045,210.29580187797546,75.18771743774414,43.201473236083984,0.36575794219970703,91.22660064697266
14,0.69525087,0.72976667,0.09993333,0.4670082742241282,0.4896847495603211,210.34921050071716,75.37393808364868,43.31660556793213,0.37880730628967285,90.9673113822937
15,0.68614995,0.73431665,0.1621,0.5376903048029321,0.518381662066173,210.485187292099,75.4169487953186,43.81323766708374,0.36565518379211426,90.57844519615173
16,0.6621206,0.74255,0.15548334,0.5345372603905659,0.5543039064678676,209.63956952095032,75.41220021247864,43.36566758155823,0.3685128688812256,90.18519043922424
17,0.68796915,0.7252167,0.08495,0.47648911737059596,0.6532623391346154,208.4393322467804,75.56025004386902,43.59643244743347,0.3691833019256592,88.60183429718018
18,0.6153118,0.77045,0.105683334,0.5483316326701173,0.4568462396535009,205.43993735313416,74.9384217262268,43.268298625946045,0.3702418804168701,86.54715371131897
19,0.7012467,0.7320167,0.15526667,0.5620409060299043,0.4711612872865657,206.81291699409485,75.43893885612488,43.294740438461304,0.3649892807006836,87.48322343826294
20,0.68908954,0.741,0.0651,0.49042313250678893,0.48295262865373817,205.9758894443512,75.3655936717987,43.58819222450256,0.3718738555908203,86.3346266746521
21,0.6332659,0.75993335,0.101566665,0.4982867536026027,0.4649675444267352,208.17505598068237,75.14169192314148,44.00121092796326,1.0061149597167969,87.69752073287964
22,0.5765656,0.7851167,0.08055,0.47506888423246524,0.5905626034756012,206.62664985656738,75.33766651153564,43.60975122451782,0.6766166687011719,86.60125398635864
