#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='faiss', data_dir='./data', dataset='MNIST', ds_split='train', ds_train=True, epochs=100, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/MNIST/100_runs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='sklearn', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.8286943,0.33178332,0.07903333,0.5404473102804269,0.0,140.37640929222107,86.11081409454346,44.61434268951416,0.5436105728149414,8.759666204452515
1,1.2104552,0.5370333,0.098116666,0.49971515462864974,0.4565461060634447,129.0072522163391,75.71743845939636,43.975111961364746,0.35356783866882324,8.650729656219482
2,0.8473123,0.67843336,0.078483336,0.4864550766336082,0.5119898398032988,128.3090877532959,75.37525916099548,43.487284421920776,0.3651309013366699,8.758095502853394
3,0.7860534,0.7007667,0.10741667,0.4858624475941887,0.6078759466065812,128.41381525993347,75.3943293094635,43.67188262939453,0.3642311096191406,8.66713809967041
4,0.9003554,0.63808334,0.08056667,0.47580367972062687,0.5133603963265693,128.59445786476135,75.60800123214722,43.60014009475708,0.35854315757751465,8.707420349121094
5,0.76742536,0.7062,0.058983333,0.48291064213550067,0.4855210035411802,128.13363790512085,75.50453901290894,43.422911643981934,0.35809969902038574,8.52765679359436
6,0.7962333,0.69018334,0.10738333,0.4732051698674285,0.5619269702059038,128.21691489219666,75.35440516471863,43.37653708457947,0.3536834716796875,8.814318656921387
7,0.86092347,0.6591833,0.10561667,0.47358062582181065,0.5023855688866177,128.098557472229,75.36471962928772,43.313836097717285,0.35479283332824707,8.66925311088562
8,0.8057845,0.6972,0.09723333,0.5142225330746375,0.43290076910360054,128.0709204673767,75.25037503242493,43.43668508529663,0.35764074325561523,8.779592752456665
9,0.6950228,0.7353167,0.0987,0.5007375042510047,0.5211568092554695,127.63371324539185,75.10672903060913,43.318012952804565,0.35915589332580566,8.527527809143066
10,0.7993799,0.68951666,0.072016664,0.4662971167814569,0.4676868839517652,127.7622139453888,75.25342392921448,43.280174255371094,0.3519744873046875,8.553205251693726
11,0.5918768,0.7779667,0.10723333,0.5203890828837738,0.5560445828082606,128.61480402946472,75.65220260620117,43.72468972206116,0.35789990425109863,8.556076526641846
12,0.7234291,0.72761667,0.112516664,0.479540823548473,0.5094843983730357,128.08460998535156,75.62033462524414,43.29913568496704,0.35956358909606934,8.483542442321777
13,0.7352811,0.7205333,0.11293333,0.46295642705883705,0.5055416841510125,128.20144391059875,75.50287103652954,43.3587965965271,0.3635246753692627,8.655486106872559
14,0.7661532,0.7057667,0.09058333,0.5217481072288309,0.5026122190306835,128.43790698051453,75.13582587242126,43.661306858062744,0.35465550422668457,8.963680744171143
15,0.7425898,0.71563333,0.06638333,0.48407750480773015,0.4830299755301144,128.37155652046204,75.4727373123169,43.24829149246216,0.364818811416626,8.962806701660156
16,0.74768627,0.71543336,0.094333336,0.4920794453568293,0.4760825408651062,127.99272799491882,75.34308433532715,43.4004430770874,0.35309314727783203,8.571877717971802
17,0.72710663,0.71898335,0.06898333,0.44099946945952395,0.4442183113586695,128.29592657089233,75.62748003005981,43.352445125579834,0.3613755702972412,8.629050970077515
18,0.75359976,0.71258336,0.09841666,0.4897396867179506,0.44848723714380295,127.76522970199585,75.3318727016449,43.187549352645874,0.35291171073913574,8.570629119873047
19,0.66694874,0.7474833,0.13801667,0.46647040513600646,0.45943062221575787,128.18151378631592,75.28953719139099,43.65546798706055,0.3602733612060547,8.552975416183472
20,0.73060286,0.71486664,0.12618333,0.4612483727831335,0.4498507372030675,128.11522507667542,75.55999517440796,43.59807229042053,0.351024866104126,8.364816665649414
21,0.76613617,0.71335,0.09026667,0.5713223177380252,0.46809139852634424,128.0257694721222,75.3378496170044,43.17862057685852,0.36070775985717773,8.821646213531494
22,0.7113961,0.72471666,0.09971666,0.4988128867572908,0.44027177999482126,129.65666699409485,75.32176733016968,44.14259052276611,0.35488104820251465,9.513815641403198
23,0.70736116,0.72546667,0.07655,0.46303375275393177,0.44284853216402364,129.18354415893555,75.93416500091553,43.693026304244995,0.3558356761932373,8.876496076583862
24,0.75874716,0.7115,0.15108334,0.5093040333772457,0.4594276948199682,128.74159812927246,75.30442953109741,43.52055382728577,0.3482491970062256,9.138328790664673
25,0.6717748,0.73786664,0.0833,0.450345143480804,0.48370514822410093,128.81452417373657,75.54426574707031,43.51087522506714,0.3640444278717041,9.071989297866821
26,0.69003236,0.7359833,0.09618333,0.5425500554330184,0.4858863924820256,128.31864476203918,75.29088115692139,43.490105628967285,0.3523597717285156,8.862220525741577
27,0.73251414,0.7094667,0.07575,0.4560431794561457,0.5257526539351858,128.93165159225464,75.70054078102112,43.48923087120056,0.35159754753112793,9.068276405334473
28,0.68861294,0.73116666,0.09201667,0.49653150394224144,0.5331859744089122,128.1452453136444,75.33588147163391,43.66468691825867,0.35826635360717773,8.464312553405762
29,0.67058116,0.74088335,0.067483336,0.4467395298839304,0.5209064914782813,128.1687879562378,75.13431072235107,43.75908279418945,0.3595316410064697,8.59366750717163
30,0.7390144,0.71271664,0.09595,0.4569629120974408,0.5245452306422183,128.33351373672485,75.54515886306763,43.560542821884155,0.3501150608062744,8.553304195404053
31,0.76234734,0.70925,0.0777,0.40686443656126453,0.38193087349516436,128.0404875278473,75.520188331604,43.77016830444336,0.3595578670501709,8.069025993347168
32,0.66784304,0.74575,0.0846,0.5177869430574857,0.3820667613338466,128.40974879264832,75.42876601219177,43.403316497802734,0.34966540336608887,8.902352571487427
33,0.6213323,0.75836664,0.076966666,0.49255650787373095,0.506585257038048,127.96975493431091,75.33632826805115,43.55840444564819,0.3519456386566162,8.483991861343384
34,0.6992731,0.7323,0.10936667,0.45906731986629995,0.47601992559605943,128.7536449432373,75.96258020401001,43.22650599479675,0.3561112880706787,8.886675119400024
35,0.5952043,0.76905,0.08028334,0.5016603967157038,0.5555499990560471,128.43395042419434,75.62290287017822,43.178081035614014,0.36444544792175293,8.948979377746582
36,0.5536087,0.7894667,0.21233334,0.491128457003056,0.5309823318174145,128.01799511909485,75.20212197303772,43.247124671936035,0.3581719398498535,8.888123750686646
37,0.6528141,0.74291664,0.17696667,0.42775901755522927,0.5401381937971989,128.11939334869385,75.49913048744202,43.39243793487549,0.36096763610839844,8.545243978500366
38,0.6190396,0.7579167,0.122,0.4578185233732111,0.5453403505424544,128.3637731075287,75.33683013916016,43.43396830558777,0.35813164710998535,8.914209842681885
39,0.62469333,0.7546833,0.0699,0.4688557033798712,0.5296832563280366,128.98649263381958,75.32405352592468,43.46861553192139,0.35326361656188965,9.520501375198364
40,0.60886115,0.7679,0.113466665,0.4905324063755364,0.5025037333334194,128.22746443748474,75.19104480743408,43.57766318321228,0.3552119731903076,8.782195091247559
41,0.7422197,0.71501666,0.08978333,0.49037832635460993,0.43849577938390105,128.79074788093567,75.66013407707214,43.495525598526,0.34957385063171387,8.96396517753601
42,0.65739954,0.74773335,0.0731,0.5310429965824685,0.43321442569407176,129.0497908592224,75.46927666664124,44.04597520828247,0.35285186767578125,8.855974674224854
43,0.5895788,0.78113335,0.100083336,0.5211351735490993,0.5423544675845264,128.34416723251343,75.36439275741577,43.320148229599,0.3587918281555176,8.979418277740479
44,0.7399057,0.7216167,0.09593333,0.5181256563110116,0.5581250644045305,128.55130314826965,75.18294739723206,43.29263639450073,0.8702480792999268,8.790791034698486
45,0.59966326,0.77211666,0.10123333,0.47358307805522876,0.4419890339690442,128.47366333007812,75.55957460403442,43.46423864364624,0.3580322265625,8.76955771446228
46,0.5838979,0.77461666,0.121816665,0.4801889278290942,0.5926267776943838,128.59999179840088,75.77871322631836,43.28090214729309,0.3577454090118408,8.942727088928223
47,0.6066548,0.7714,0.0959,0.4769797923109482,0.48628658782039763,128.22617268562317,75.20414471626282,43.44733691215515,0.35832691192626953,8.898991584777832
48,0.6138595,0.7666,0.10265,0.4573204196144909,0.4954793147901152,128.5859899520874,75.76850938796997,43.50964307785034,0.3598294258117676,8.62873888015747
49,0.68679446,0.73256665,0.07875,0.4831665885120985,0.44193725785856613,127.87643694877625,75.20850229263306,43.522247076034546,0.35101914405822754,8.474907636642456
50,0.52236784,0.80876666,0.12151667,0.4336887992762367,0.44812841491032557,128.7018585205078,75.27447652816772,43.53161072731018,0.36136841773986816,9.205749273300171
51,0.6264105,0.75638336,0.08755,0.42419241873882463,0.49394297800476944,128.56137013435364,75.72369933128357,43.56269645690918,0.3564486503601074,8.597151041030884
52,0.69229174,0.73186666,0.09385,0.4475828368248246,0.4605426169212417,128.26345109939575,75.35343885421753,43.4366660118103,0.35398006439208984,8.794426918029785
53,0.5646763,0.78765,0.079,0.4652685921803509,0.42832143127533495,128.45586609840393,75.65212082862854,43.23150706291199,0.35984349250793457,8.889405727386475
54,0.66088086,0.74256665,0.12296667,0.42789823880514755,0.4482590289511724,128.18240594863892,75.48190569877625,43.44292497634888,0.35539674758911133,8.580488204956055
55,0.7629752,0.7072167,0.07778333,0.477513414106987,0.41532232072085656,127.89155387878418,75.07022190093994,43.30547094345093,0.3510453701019287,8.842787981033325
56,0.56411237,0.78976667,0.09641667,0.46464889296378226,0.44071291943061525,128.1759705543518,75.4651107788086,43.23738741874695,0.36005473136901855,8.792926549911499
57,0.6561351,0.74691665,0.10388333,0.4879168040087051,0.4703367009067452,128.30647325515747,75.6505343914032,43.25004553794861,0.3582427501678467,8.725228548049927
58,0.71642977,0.7229667,0.1154,0.41733900424240666,0.4478288693286382,128.61219310760498,75.49171710014343,43.61789011955261,0.3557252883911133,8.82119607925415
59,0.6367822,0.7583167,0.0925,0.4392381957074117,0.4098705736059522,129.67372035980225,75.85168266296387,43.4918475151062,0.4074578285217285,9.585777044296265
60,0.6536341,0.7543333,0.09725,0.4183341178325707,0.3652169825921004,129.0907211303711,75.57310366630554,43.6509165763855,0.3620948791503906,9.180975198745728
