#Namespace(arch='ResNet18', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='faiss', contrastive_strategy_1=False, contrastive_strategy_2=False, data_dir='./data', dataset='CIFAR10', ds_split='train', ds_train=True, epochs=25, grayscale=False, input_dim=3, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/CIFAR10/5_runs_100_epochs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, remove_head=False, requires_grad=False, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,contrastive_loss_avg,deep_cluster_loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.3244972,0.0,1.3244972,0.55422676,0.11272035256410257,0.08769473441851895,0.0,228.62053513526917,146.85077214241028,80.5489194393158,0.5174338817596436,0.5938153266906738
1,1.1944709,0.0,1.1944709,0.5856771,0.11085737179487179,0.06882255337619733,0.32525604618100745,225.97847723960876,144.13201451301575,80.80899906158447,0.3117258548736572,0.5841443538665771
2,1.1498475,0.0,1.1498475,0.6041867,0.11518429487179487,0.06549322921554866,0.4383167103673393,226.26346635818481,144.34564995765686,80.92295980453491,0.3063170909881592,0.5780026912689209
3,1.2236298,0.0,1.2236298,0.58489585,0.11386217948717949,0.05815551059514108,0.3953288599900593,226.53320956230164,144.18967056274414,81.33366632461548,0.3076012134552002,0.5909113883972168
4,1.0539069,0.0,1.0539069,0.64294875,0.11412259615384615,0.06114808221826431,0.5079404064752484,226.49307870864868,144.26133060455322,81.21300315856934,0.313098669052124,0.5935361385345459
5,1.1992482,0.0,1.1992482,0.5891827,0.11007612179487179,0.05082942736153638,0.5175320053189956,226.19305443763733,143.84987211227417,81.33854150772095,0.3060331344604492,0.5872855186462402
6,1.0883421,0.0,1.0883421,0.62269634,0.11656650641025641,0.057135469010595206,0.45548175530524965,226.16827583312988,144.5584535598755,80.59401893615723,0.31023526191711426,0.5942339897155762
7,1.0569028,0.0,1.0569028,0.64024436,0.11618589743589744,0.05148500261460071,0.45947170196506104,226.91941022872925,144.3781213760376,81.51230072975159,0.3214452266693115,0.5967850685119629
8,1.1322876,0.0,1.1322876,0.6101362,0.11131810897435897,0.07119880197918348,0.4740901013810639,226.7429609298706,144.51107358932495,81.22048664093018,0.31551480293273926,0.5853672027587891
9,1.1476055,0.0,1.1476055,0.6146835,0.1149639423076923,0.0444638961185816,0.5269152984497599,226.4658625125885,144.31843996047974,81.13742136955261,0.3120615482330322,0.5862889289855957
