#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='sklearn', data_dir='./data', dataset='CIFAR10', deep_cluster_and_contrastive_loss=False, ds_split='train', ds_train=True, epochs=25, grayscale=False, input_dim=3, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/CIFAR10/5_runs_100_epochs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,contrastive_loss_avg,deep_cluster_loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,2.0652237,0.0,2.0652237,0.31464344,0.2046073717948718,0.10232600883771172,0.0,378.10090041160583,189.54827451705933,69.24931788444519,11.720153570175171,107.35820245742798
1,1.6698067,0.0,1.6698067,0.46041667,0.1836738782051282,0.08420082563317789,0.17851771425694554,359.73275995254517,181.17910861968994,66.61025166511536,8.889851093292236,102.93532514572144
2,1.7116163,0.0,1.7116163,0.3968149,0.20422676282051283,0.08506045028781513,0.29510383496598835,360.42187786102295,181.7770664691925,67.02225637435913,10.66273283958435,100.83440446853638
3,1.5650396,0.0,1.5650396,0.45983574,0.1812099358974359,0.07940898649305904,0.2852640219416437,360.0167109966278,181.85865187644958,66.19322276115417,9.438176155090332,102.4006884098053
4,1.560951,0.0,1.560951,0.43924278,0.20046073717948718,0.0809037304010575,0.25106344118800916,369.50316548347473,182.35735750198364,66.79528594017029,8.708880186080933,111.51642417907715
5,1.5048867,0.0,1.5048867,0.47149438,0.1641025641025641,0.05985451653385867,0.2761116900653167,373.45110845565796,182.87681555747986,66.87056231498718,9.623060703277588,113.86732459068298
6,1.5121061,0.0,1.5121061,0.47129408,0.16790865384615383,0.06402709874263998,0.19879947184810104,369.66031980514526,181.37473344802856,66.97874116897583,9.698566198348999,111.47373819351196
7,1.4506897,0.0,1.4506897,0.49262822,0.1801482371794872,0.07218658551212218,0.24063133810414805,365.37485933303833,181.87490916252136,66.16893434524536,8.355190753936768,108.8489282131195
8,1.3904748,0.0,1.3904748,0.49609375,0.17990785256410258,0.06855529742554838,0.2870731081031609,371.1145737171173,182.72104215621948,66.84437298774719,10.146278858184814,111.27650761604309
9,1.4420792,0.0,1.4420792,0.47389823,0.17880608974358975,0.077579707288891,0.34184738037901075,367.75949716567993,182.59203839302063,66.8087089061737,9.426469326019287,108.80685091018677
10,1.3176883,0.0,1.3176883,0.5121194,0.1703926282051282,0.07560807556773017,0.26403695918754,367.0234684944153,181.75990986824036,66.83739447593689,8.122939825057983,110.1756329536438
11,1.2304639,0.0,1.2304639,0.5555288,0.19615384615384615,0.09701889321077958,0.2957586017172718,367.04360151290894,183.29340648651123,66.63847231864929,9.410459280014038,107.57464575767517
12,1.3714195,0.0,1.3714195,0.49364984,0.19048477564102564,0.08816097590678774,0.288554471356449,371.69627809524536,182.8593897819519,66.97861957550049,10.049749374389648,111.6812036037445
13,1.2357318,0.0,1.2357318,0.56021637,0.1851161858974359,0.07929806376904308,0.255986402428042,364.5194261074066,182.32597470283508,66.80533766746521,8.231001615524292,107.03037309646606
14,1.27969,0.0,1.27969,0.540645,0.1856971153846154,0.08439767886731231,0.4130445606554228,370.5854914188385,182.23924088478088,67.16646575927734,8.715013265609741,112.33833479881287
15,1.3818244,0.0,1.3818244,0.4914263,0.1898036858974359,0.08778420951225743,0.3028456845019132,364.9218375682831,182.77106261253357,66.8113853931427,9.33361530303955,105.8784236907959
16,1.3343077,0.0,1.3343077,0.50677085,0.18866185897435897,0.07871745857937672,0.28402900200668785,361.70205330848694,182.56079483032227,66.55555558204651,8.556654214859009,103.90224099159241
17,1.2849118,0.0,1.2849118,0.53086936,0.1954727564102564,0.08593662850768391,0.2594196414725004,360.049955368042,182.5637469291687,66.67808771133423,9.20796823501587,101.41597771644592
18,1.2714685,0.0,1.2714685,0.5409055,0.18533653846153847,0.0802414992779664,0.27092389412663836,364.33609652519226,182.88535332679749,66.76110935211182,8.576255321502686,105.98890328407288
19,1.366611,0.0,1.366611,0.5002604,0.19236778846153846,0.07696747107136212,0.2572096511957198,369.6479232311249,183.82429027557373,66.95019769668579,9.131912231445312,109.61695742607117
20,1.2633523,0.0,1.2633523,0.54801685,0.18725961538461539,0.08623416834487596,0.27100507592791157,357.61003136634827,181.29127717018127,67.36121463775635,9.39333200454712,99.35199451446533
21,1.3212368,0.0,1.3212368,0.53521633,0.18205128205128204,0.07313564760554075,0.272842875010266,366.6334640979767,183.76355504989624,66.68619179725647,8.642529964447021,107.41675138473511
22,1.2947929,0.0,1.2947929,0.5307492,0.19985977564102564,0.08368395416156099,0.271318367499193,364.35179901123047,183.19279408454895,66.92185258865356,8.62411117553711,105.4858705997467
23,1.4011276,0.0,1.4011276,0.49250802,0.20276442307692308,0.07393043898258554,0.19459158792066825,364.3309111595154,182.89805603027344,67.4088146686554,9.683871269226074,104.21358680725098
24,1.282421,0.0,1.282421,0.53371394,0.1776241987179487,0.07815891910487077,0.24310099315012618,359.4876093864441,182.87318634986877,66.78854990005493,8.08519983291626,101.52353191375732
