#Namespace(arch='FeedForward', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='faiss', contrastive_strategy_1=False, contrastive_strategy_2=False, data_dir='./data', dataset='CIFAR10', ds_split='train', ds_train=True, epochs=25, grayscale=False, input_dim=3, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/CIFAR10/5_runs_100_epochs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=False, pca_method='faiss', pca_reduction=256, pca_whitening=False, reassign_clustering=False, reassign_optimizer_tl=True, remove_head=True, requires_grad=False, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,contrastive_loss_avg,deep_cluster_loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.8451608,0.0,1.8451608,0.35070112,0.10793269230769231,0.051854552229027434,0.0,113.44686436653137,58.80190873146057,54.15117406845093,0.3873918056488037,0
1,1.5374526,0.0,1.5374526,0.44927883,0.1110176282051282,0.06263799924564946,0.24797313765991852,112.62312126159668,57.43253469467163,54.89606332778931,0.1968095302581787,0
2,1.4704026,0.0,1.4704026,0.46915063,0.11037660256410256,0.060573092650647815,0.45291593399007696,114.02229833602905,57.92159605026245,55.789947748184204,0.20313000679016113,0
3,1.4966656,0.0,1.4966656,0.4546875,0.11526442307692308,0.060529399883872424,0.4557760507062768,115.55065107345581,58.11898922920227,57.11827087402344,0.20543241500854492,0
4,1.5815389,0.0,1.5815389,0.41424277,0.11530448717948719,0.05846798612844072,0.435567422335132,118.23676204681396,60.92153811454773,57.010788679122925,0.19722580909729004,0
5,1.5314887,0.0,1.5314887,0.44012418,0.11698717948717949,0.058429486789114624,0.37872638892529165,136.27575826644897,80.61869025230408,55.35147166252136,0.20116329193115234,0
6,1.9861381,0.0,1.9861381,0.3642428,0.1141426282051282,0.059369418455138614,0.3264176069629493,115.45937705039978,58.615702629089355,56.538915395736694,0.19858336448669434,0
7,2.4652326,0.0,2.4652326,0.56953126,0.1323116987179487,0.04320214958362958,0.19059256649186307,114.69532918930054,57.69436454772949,56.69763970375061,0.1976618766784668,0
8,1.842587,0.0,1.842587,0.46834937,0.1327323717948718,0.028745429177359207,0.0595397862239203,114.20173573493958,57.14634656906128,56.676825523376465,0.26460814476013184,0
9,1.8349378,0.0,1.8349378,0.46939102,0.13173076923076923,0.028651382228152847,0.9007503714409826,117.10821223258972,59.79257106781006,57.01055145263672,0.19965267181396484,0
10,2.001693,0.0,2.001693,0.35062099,0.11901041666666666,0.039569344476996796,0.5976444938689638,116.29421973228455,59.54170203208923,56.44809341430664,0.19871997833251953,0
11,1.6566375,0.0,1.6566375,0.5344952,0.16015625,0.031872595632838764,0.7224715735502427,117.0567524433136,59.33590364456177,57.31577277183533,0.1944892406463623,0
12,2.0635703,0.0,2.0635703,0.3048077,0.11909054487179487,0.03907534605637804,0.7106757800506849,117.5571985244751,59.064650774002075,58.18325662612915,0.20234894752502441,0
13,1.7860008,0.0,1.7860008,0.49186698,0.1382411858974359,0.030737875997251852,0.7457505886259597,116.20164942741394,58.352593421936035,57.54055738449097,0.19856858253479004,0
14,1.9024909,0.0,1.9024909,0.4385016,0.12806490384615385,0.03295963328027439,0.7830921678856374,115.2447304725647,59.11832332611084,55.81279444694519,0.2012639045715332,0
15,1.9103173,0.0,1.9103173,0.43271235,0.1291065705128205,0.03338393332218906,0.8688603778116332,119.46275162696838,57.692556619644165,61.44859290122986,0.20776057243347168,0
16,1.9897437,0.0,1.9897437,0.36179888,0.12121394230769231,0.0403930011502614,0.678178263246167,116.05267572402954,59.070274114608765,56.67457628250122,0.20261025428771973,0
17,2.0173633,0.0,2.0173633,0.34108573,0.1210136217948718,0.040368665600002365,0.8812735770899021,114.95401453971863,58.84769630432129,55.801228523254395,0.1954176425933838,0
18,2.0871089,0.0,2.0871089,0.29463142,0.11778846153846154,0.03831042641750655,0.7408920473596272,115.80659890174866,59.12309384346008,56.36983513832092,0.20266008377075195,0
19,1.7700837,0.0,1.7700837,0.5007412,0.13972355769230768,0.030445853622999414,0.7528395637146038,115.1963894367218,58.685105085372925,56.20134520530701,0.19967389106750488,0
20,1.797694,0.0,1.797694,0.48739985,0.1385616987179487,0.03194923728917188,0.6991860744803493,117.5270254611969,59.33464312553406,57.888405561447144,0.19933867454528809,0
21,2.0124264,0.0,2.0124264,0.35398638,0.12467948717948718,0.03768085974154687,0.6588122981031668,117.78463840484619,59.985410928726196,57.48923873901367,0.2038283348083496,0
22,2.024954,0.0,2.024954,0.33936298,0.12063301282051282,0.038906611375292784,0.8495396797142034,115.35532593727112,58.02412796020508,57.02735090255737,0.19888591766357422,0
23,2.0453165,0.0,2.0453165,0.32528046,0.11903044871794871,0.037909665938002234,0.8477893576452159,117.42127418518066,59.87708902359009,57.24066996574402,0.1970200538635254,0
24,2.0225186,0.0,2.0225186,0.34981972,0.11850961538461538,0.03696672835683783,0.9151708396086949,117.60181832313538,59.33450531959534,57.9587926864624,0.19964861869812012,0
