#Namespace(arch='FeedForward', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='sklearn', contrastive_strategy_1=False, contrastive_strategy_2=False, data_dir='./data', dataset='CIFAR10', ds_split='train', ds_train=True, epochs=25, grayscale=True, input_dim=2, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/CIFAR10/5_runs_100_epochs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=False, pca_method='faiss', pca_reduction=256, pca_whitening=False, reassign_clustering=False, reassign_optimizer_tl=True, remove_head=True, requires_grad=False, seed=None, sobel=True, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,contrastive_loss_avg,deep_cluster_loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,2.2340286,0.0,2.2340286,0.18034856,0.1701121794871795,0.04405670274230016,0.0,211.08422255516052,152.49448537826538,54.923871994018555,3.585684061050415,0
1,2.0439944,0.0,2.0439944,0.27938703,0.1662459935897436,0.04773128809918451,0.2505447099081068,215.16591000556946,158.65374612808228,54.11473298072815,2.3302359580993652,0
2,1.9253376,0.0,1.9253376,0.3513221,0.16382211538461539,0.051410997170952294,0.5332261180651467,208.70974731445312,151.56895422935486,54.88342022895813,2.181032657623291,0
3,2.0347555,0.0,2.0347555,0.3059495,0.16670673076923076,0.05408463979712489,0.51627238763909,208.23199558258057,150.63875937461853,55.23477125167847,2.283923387527466,0
4,1.7529256,0.0,1.7529256,0.4318109,0.15971554487179487,0.05505224231252823,0.6091547856584894,208.50023102760315,150.87439513206482,55.0389609336853,2.5112786293029785,0
5,1.9405433,0.0,1.9405433,0.36215946,0.16939102564102565,0.0595257642156518,0.673142047358866,209.6741030216217,151.81697463989258,55.6743221282959,2.107697010040283,0
6,1.9883745,0.0,1.9883745,0.348758,0.15833333333333333,0.05652554889058014,0.6568423615252162,210.04152250289917,151.53372383117676,56.13561391830444,2.297661781311035,0
7,1.8614547,0.0,1.8614547,0.39635417,0.16103766025641025,0.05630013186385735,0.7030594199845905,208.84399843215942,149.87325382232666,56.673104763031006,2.222867012023926,0
8,1.9252908,0.0,1.9252908,0.37624198,0.15815304487179488,0.054643807446852634,0.7415372155999888,218.08108735084534,155.09255290031433,56.59970808029175,6.296486854553223,0
9,1.6365432,0.0,1.6365432,0.50709134,0.15324519230769232,0.04900164864160003,0.5586931129319707,210.43305253982544,152.41238451004028,55.026578187942505,2.9066386222839355,0
10,1.8209342,0.0,1.8209342,0.4208133,0.1578525641025641,0.05677147423304688,0.5441605409332777,211.7282383441925,154.2985029220581,55.12431621551514,2.2296645641326904,0
11,1.8073672,0.0,1.8073672,0.42748398,0.16466346153846154,0.05759534002734602,0.5946346768232088,211.5166277885437,156.13289260864258,53.220158100128174,2.0892210006713867,0
12,1.7691203,0.0,1.7691203,0.4569912,0.1663261217948718,0.05466623269279107,0.6135261669160802,217.4148473739624,159.23826360702515,55.75804257392883,2.3391871452331543,0
13,1.9109368,0.0,1.9109368,0.36842948,0.1567508012820513,0.04636106050679774,0.612317995309777,208.94105505943298,151.1476445198059,55.47990107536316,2.2383158206939697,0
14,1.907428,0.0,1.907428,0.38908252,0.15560897435897436,0.047255805429458356,0.6989928434395156,211.4475748538971,154.77785730361938,54.362815618515015,2.232058525085449,0
15,1.754371,0.0,1.754371,0.42714342,0.15807291666666667,0.04744510565588247,0.496643036069246,213.9881889820099,153.96299576759338,56.449135065078735,3.5008432865142822,0
16,1.8876233,0.0,1.8876233,0.39523238,0.16149839743589745,0.05380214652411827,0.5136221670999033,208.25585269927979,150.7062258720398,55.29296660423279,2.180839776992798,0
17,1.9801016,0.0,1.9801016,0.30310497,0.15520833333333334,0.05036555623740128,0.5674488278259704,207.58801126480103,150.52068948745728,54.584227085113525,2.408608913421631,0
18,1.8468959,0.0,1.8468959,0.43782052,0.1586338141025641,0.05325707016194613,0.5954668093502592,212.30572271347046,151.45761036872864,58.52643442153931,2.246260643005371,0
19,1.7295406,0.0,1.7295406,0.46129808,0.15711137820512822,0.05115679816148158,0.5411776251099674,207.91867446899414,150.52656316757202,55.05566644668579,2.2619495391845703,0
20,1.900392,0.0,1.900392,0.3540064,0.16782852564102563,0.05059473119844187,0.5183921093247778,213.67010712623596,156.33369779586792,55.03678226470947,2.2260489463806152,0
21,1.9132072,0.0,1.9132072,0.36484376,0.16029647435897437,0.04953979348372091,0.5471113542891141,209.7114133834839,152.56490683555603,54.79235053062439,2.2798304557800293,0
22,1.716007,0.0,1.716007,0.4417468,0.15536858974358975,0.05064636840183444,0.640453075547336,211.6122305393219,153.46092987060547,55.82018446922302,2.2561252117156982,0
23,1.8086658,0.0,1.8086658,0.43665865,0.1578525641025641,0.055244958440679344,0.4203925278074585,209.96780228614807,151.26354002952576,56.265735149383545,2.3642096519470215,0
24,1.6579806,0.0,1.6579806,0.49116588,0.1624599358974359,0.057445275043283596,0.4659045193213502,209.33713626861572,151.3315086364746,54.88436269760132,3.0471320152282715,0
