#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='faiss_orig', data_dir='./data', dataset='CIFAR10', epochs=10, grayscale=True, input_dim=2, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss_orig', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=42, sobel=True, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,2.033864,0.28876,0.0,0.0003913087638595022,0.0,276.2402057647705,104.3041443824768,65.60067486763,0,0.0
1,1.2505397,0.55488,0.0,0.0003316451361036696,0.6873191905444369,296.3307616710663,94.04627323150635,61.793909788131714,0,0.0
2,0.99993587,0.64084,0.0,0.0004374518789953313,0.7647328276407915,282.1699628829956,93.31354022026062,63.20190668106079,0,0.0
3,1.2858865,0.52346,0.0,0.00029119746339319413,0.5000603824109217,276.6172330379486,92.54496645927429,63.37953853607178,0,0.0
4,1.1997902,0.56384,0.0,0.00031774763338648113,0.7138911132222887,267.12855553627014,92.99811124801636,63.0871696472168,0,0.0
5,1.0354005,0.61036,0.0,0.00038392937832762046,0.6558012935155515,269.8728995323181,93.18885445594788,63.45700478553772,0,0.0
6,1.1248025,0.57954,0.0,0.0003387519124459321,0.6070617594707314,264.32490038871765,93.19846296310425,63.26664423942566,0,0.0
