#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='sklearn', data_dir='./data', dataset='CIFAR10', epochs=50, input_dim=3, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', pca=True, pca_method='sklearn', pca_reduction=256, pca_whitening=True, reassign_optimizer_tl=False, seed=42, sobel=False, verbose=False, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.7862967,0.35958678,0.09707733030951941,0.0,263.19042682647705,178.10870814323425,63.04966115951538,10.442688941955566,11.479878664016724
1,1.6885971,0.4035366,0.077533010869961,0.23114812672218182,275.47728157043457,180.92000913619995,62.90073227882385,8.86359977722168,7.72920560836792
2,1.4206666,0.5110494,0.0748219175613699,0.22975980510749688,269.758624792099,177.34556579589844,62.52485179901123,8.14195466041565,7.370097875595093
3,1.4612935,0.47421277,0.06968611221935625,0.25644110980366497,268.77156472206116,174.32894778251648,62.57795596122742,8.198638916015625,7.732593774795532
4,1.4423596,0.48816738,0.07397533410207219,0.33167655876915997,259.5237329006195,175.42173290252686,62.89177966117859,8.130142450332642,7.409130573272705
5,1.3756019,0.5172195,0.07663911224882301,0.30662595476784454,258.6993978023529,174.31104159355164,62.92952108383179,8.112443208694458,7.524775743484497
6,1.4547352,0.47449648,0.09183489152659711,0.2737642249884924,267.11099791526794,174.94773888587952,62.72491478919983,7.991586685180664,7.859719276428223
7,1.3611709,0.5048314,0.08894099561570495,0.3283203457963362,258.65564727783203,174.75555729866028,62.18643379211426,8.313889980316162,7.5603790283203125
8,1.3202268,0.5272898,0.08573465540733126,0.3528826913687378,260.549275636673,175.50821948051453,63.14417576789856,8.433319091796875,7.746072769165039
9,1.3468498,0.51590073,0.10180108988217153,0.34320690939603365,267.0453643798828,173.9223186969757,62.8622727394104,8.073590517044067,7.584677219390869
10,1.3647885,0.49119645,0.0687107627851096,0.2602177691528332,262.0806052684784,174.28980231285095,62.9553325176239,11.542034387588501,7.633072137832642
11,1.2444855,0.5554707,0.07605350018150142,0.32618389181248975,260.4657564163208,175.2731864452362,62.58421468734741,9.110889911651611,7.713519811630249
12,1.2577993,0.55784446,0.08732485716941639,0.3107209137397416,267.1652433872223,176.22201228141785,62.877108335494995,8.232241153717041,7.620090007781982
13,1.3197746,0.5160406,0.10074976010017497,0.30589836109190466,278.68390226364136,185.4155604839325,63.248398542404175,9.401198863983154,7.352084398269653
14,1.4237767,0.4918518,0.07081645095396276,0.2645137568926856,259.2256395816803,174.76534795761108,62.92541217803955,8.416342496871948,7.409301519393921
15,1.319756,0.5265705,0.07120262299757629,0.2997505881002888,264.13837718963623,180.388995885849,62.97809624671936,7.776209115982056,7.501192569732666
16,1.2956152,0.5363051,0.07480291876629855,0.2899391024424179,260.57538986206055,173.49734568595886,62.866158962249756,11.054858207702637,7.594041585922241
17,1.2069737,0.56962514,0.0891885847772901,0.3446832684940632,262.8369736671448,176.96907353401184,62.90367388725281,9.81881833076477,7.441982746124268
18,1.1885755,0.5761988,0.09135099872545756,0.3547156115353171,268.70385932922363,176.0537919998169,62.29330396652222,8.661313533782959,7.429693937301636
19,1.3344904,0.5275456,0.08794589983538127,0.40349087508484066,275.6836094856262,176.39324617385864,62.98644256591797,7.511409282684326,7.615564346313477
20,1.2999135,0.5244046,0.09541965232360812,0.30222162570839434,267.85102343559265,176.04624938964844,63.11015439033508,8.721844911575317,7.657582521438599
21,1.2202682,0.5602861,0.08216082589499367,0.36169419028510225,263.37582302093506,175.05483222007751,62.841341972351074,7.702118873596191,7.7494800090789795
22,1.2664127,0.54198366,0.09067632996143515,0.33967254650580453,269.55702567100525,182.73925733566284,62.86914014816284,8.43357539176941,7.284272193908691
23,1.2417796,0.5421915,0.09923815541910212,0.3424070912656928,266.6376574039459,174.46467065811157,63.065755128860474,8.653281211853027,7.606090545654297
24,1.2318339,0.55475545,0.09061381257146843,0.28635566377735994,266.4057500362396,175.70083856582642,63.9014036655426,9.602680444717407,7.291568040847778
25,1.1225666,0.60211796,0.09565030037639612,0.3072380164648341,298.84467458724976,211.83066964149475,62.812737464904785,9.414027690887451,8.139135122299194
26,1.1364675,0.5892224,0.09166952517118576,0.3670654830880146,275.6215298175812,176.755215883255,63.56828284263611,9.81391453742981,7.769479274749756
27,1.1455389,0.58153373,0.09507936643606171,0.40100172954615926,260.4879105091095,176.7794303894043,63.0069580078125,7.2930521965026855,7.526286602020264
28,1.1776798,0.57019264,0.08890181583227988,0.43186222031731913,260.8515594005585,175.47247529029846,62.60544681549072,9.517782926559448,7.605367422103882
29,1.134987,0.5914682,0.089650131654089,0.4313311233098048,257.3972589969635,172.82977271080017,63.08933424949646,8.168761968612671,7.456823348999023
30,1.1281888,0.60714114,0.08470124304210812,0.350343083648917,258.8359580039978,173.34038019180298,62.698506116867065,9.064717054367065,7.807516098022461
31,1.1620226,0.57849264,0.08018811122394852,0.33213473324092435,268.5637056827545,174.16947507858276,63.051382303237915,9.938007831573486,7.457004070281982
32,1.0273782,0.6359135,0.08693718317151343,0.3571502851802244,258.8213942050934,174.82819509506226,62.84565567970276,7.553840637207031,7.5927393436431885
33,1.0525658,0.6250999,0.08637604173156524,0.40869908558152496,267.09959602355957,173.81680822372437,63.32028579711914,7.136198282241821,7.542907953262329
34,1.0919347,0.61755514,0.09395166921986124,0.38069678268056295,260.17865800857544,176.18666219711304,63.11577129364014,7.182941198348999,7.6600494384765625
35,1.100786,0.6140865,0.09405722672977417,0.37521044648341806,262.5394072532654,174.41897130012512,63.0657958984375,9.385446786880493,9.829608917236328
36,1.0840029,0.6179228,0.08810131262803132,0.4107087633856283,258.04636907577515,173.21807432174683,62.84035015106201,7.61812424659729,7.430100917816162
37,1.1178516,0.59482497,0.0972558420817106,0.44303064576443546,259.03432059288025,173.82305073738098,63.071682929992676,8.35427212715149,7.454540491104126
38,1.0913609,0.6146699,0.09219170210486563,0.4252803751556897,266.71753311157227,179.92069745063782,63.12009358406067,8.85184645652771,7.68646764755249
39,1.1465112,0.59324247,0.09220142145025084,0.3792517386823192,259.07068371772766,173.36730337142944,62.65526986122131,9.791188716888428,7.440582275390625
40,1.1667671,0.581234,0.09363870415047966,0.38087706873547794,261.6865031719208,176.29701209068298,63.26450777053833,9.02507472038269,7.715842247009277
41,0.96735907,0.6611093,0.09699609361633942,0.3343048607189719,260.9182999134064,176.9288866519928,62.50193238258362,7.977686166763306,7.516488552093506
42,1.04068,0.63304424,0.08344293829742563,0.3197144008088268,278.7305545806885,182.265389919281,62.758519649505615,7.032498121261597,12.1332368850708
43,1.0988138,0.6079004,0.09178595937285672,0.4272256100644252,270.5532081127167,183.25319409370422,64.05977177619934,10.097497463226318,7.592071771621704
44,1.0073955,0.6457281,0.0923185522786348,0.4405613213038647,261.16692996025085,176.45580792427063,62.84557628631592,7.708850145339966,7.715440511703491
45,1.1311536,0.6004236,0.08957292907766909,0.4168553102654286,262.05797696113586,176.4599747657776,63.08765172958374,9.0267653465271,7.816942930221558
46,1.1106467,0.60767263,0.0929348989548958,0.4407797330129989,258.72433733940125,173.7079358100891,63.05219650268555,8.213453531265259,7.639197587966919
47,0.9771511,0.6630075,0.08989274372857824,0.4015961212168586,267.77642703056335,181.0134654045105,62.996055603027344,9.158733129501343,8.44489073753357
48,1.0830841,0.61498564,0.09196783015614265,0.37043357143884953,266.84598088264465,176.2586145401001,62.136680364608765,8.073421478271484,7.526015043258667
49,1.009876,0.64353824,0.09261094015370465,0.4095208848489769,262.0897464752197,176.39637160301208,63.83002972602844,9.119377136230469,7.089661598205566
