#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='faiss', data_dir='./data', dataset='CIFAR10', epochs=100, grayscale=True, input_dim=2, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=42, sobel=True, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.9949678,0.2671,0.08404,0.1096381659372612,0.0,361.9170672893524,186.7169451713562,64.10392427444458,1.4255414009094238,109.57975935935974
1,1.7829766,0.39282,0.10244,0.04533167281624366,0.12441177002370135,368.25718688964844,176.9466471672058,60.77513122558594,0.32393860816955566,114.60535454750061
2,1.8911763,0.3228,0.08182,0.0620567672549519,0.11079564296022842,366.90717029571533,175.5992431640625,61.06403064727783,0.3226487636566162,117.62656855583191
3,1.813409,0.32906,0.09196,0.05556686144227925,0.138865943495582,358.98760080337524,176.36588716506958,62.505539417266846,0.31818652153015137,113.96022820472717
4,1.7128173,0.38086,0.08388,0.06814279094670968,0.16114938375083965,348.81684708595276,176.58351945877075,61.32787489891052,0.3177781105041504,103.87978172302246
5,1.715978,0.36334,0.10818,0.07860353567764519,0.2538472150932147,345.9186716079712,176.8416690826416,61.08772826194763,0.3123657703399658,102.09692478179932
6,1.5285604,0.45586,0.10776,0.0597705430648312,0.23896608887399415,351.6563720703125,175.58967089653015,61.36490249633789,0.3171718120574951,108.19322419166565
7,1.5648501,0.44568,0.07862,0.06389473658947686,0.3179530636254946,359.6769771575928,177.80361104011536,62.17343044281006,0.31976747512817383,104.98173260688782
8,1.4122416,0.4998,0.08742,0.05395718212895072,0.2621339413707317,352.6838266849518,176.28651475906372,61.367451429367065,0.31901073455810547,98.94577479362488
9,1.4680324,0.47964,0.11374,0.06515642309067601,0.3430128220005241,351.8854742050171,177.08980083465576,62.10452198982239,0.32169365882873535,98.7146360874176
10,1.3855199,0.50442,0.13142,0.07370895807623269,0.2894750819334159,342.4334602355957,177.13251447677612,61.34866714477539,0.32001709938049316,97.97695589065552
11,1.4003391,0.50152,0.07962,0.07530420687800561,0.362874204803371,352.0789694786072,177.3155927658081,61.70441126823425,0.3326127529144287,99.62094688415527
12,1.3339193,0.5265,0.09206,0.06716517607450667,0.28536278050208924,349.45310831069946,178.65367603302002,61.631447076797485,0.32024049758911133,103.21866130828857
13,1.3755732,0.50668,0.09274,0.07169107240175371,0.27792823590300075,359.58637595176697,182.48552632331848,61.88447189331055,0.31672143936157227,103.51648139953613
14,1.3858432,0.4846,0.06386,0.07660788979017648,0.2906509567068014,340.9298732280731,176.2187581062317,62.377766370773315,0.319988489151001,96.35699820518494
15,1.4158748,0.47664,0.12138,0.06738305247103256,0.3444149213687471,341.860981464386,177.60875916481018,62.05545258522034,0.3244457244873047,96.09942722320557
16,1.3898208,0.47974,0.09858,0.06358265124281735,0.2610237896355541,346.0121829509735,176.72447276115417,61.81485176086426,0.31755805015563965,101.47904801368713
17,1.504087,0.45018,0.11652,0.07580763099685664,0.25157854737780866,342.890567779541,177.8369448184967,62.04152178764343,0.3138089179992676,96.77653884887695
18,1.4293176,0.48688,0.10968,0.06748423229645405,0.28581982161618663,337.5186243057251,174.68903040885925,59.49935269355774,0.32191967964172363,97.23559236526489
19,1.5282022,0.42714,0.10752,0.05688710385307659,0.2338057369340871,344.1161525249481,179.15100407600403,61.174893617630005,0.44257330894470215,97.19287061691284
20,1.392808,0.48898,0.12184,0.06652293997763319,0.2703893498739364,340.1344463825226,173.8666844367981,60.932395458221436,0.3155348300933838,99.30229020118713
21,1.5048304,0.44364,0.1081,0.0608648828629049,0.35058896976848364,342.79968428611755,176.13766050338745,62.11337852478027,0.32268691062927246,97.66881775856018
