#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='faiss', data_dir='./data', dataset='CIFAR10', epochs=100, grayscale=True, input_dim=2, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=42, sobel=True, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.9045224,0.28552,0.0,0.00032156581958674456,0.0,289.61529207229614,106.52001619338989,64.13597559928894,0,0.0
1,1.5024676,0.44476,0.0,0.00033050046899491567,0.6983699062231441,285.7848117351532,91.94406247138977,64.55559086799622,0,0.0
2,1.3003173,0.53484,0.0,0.0003815825756563412,0.6759317805351966,285.4404239654541,92.60066223144531,63.692269802093506,0,0.0
3,1.2854302,0.52026,0.0,0.0002840660784151513,0.585629455242247,284.99352049827576,92.3295247554779,64.45569825172424,0,0.0
4,1.2504127,0.5336,0.0,0.0004507364100791175,0.7048963547543217,270.5568175315857,91.81701350212097,64.18740248680115,0,0.0
5,1.2217007,0.54386,0.0,0.0003948970684891747,0.6490335035852505,273.07068490982056,94.56574940681458,64.0249810218811,0,0.0
6,1.2343389,0.52606,0.0,0.00039445105605973,0.697028369539648,285.595529794693,93.5817174911499,64.91571855545044,0,0.0
7,1.2125903,0.53462,0.0,0.00031504975455408775,0.7024581378973755,267.32737588882446,94.22621822357178,64.44417214393616,0,0.0
8,1.24631,0.52936,0.0,0.0003009934468183852,0.7220879094325946,272.65425539016724,92.36424660682678,66.3579511642456,0,0.0
9,1.1695356,0.55504,0.0,0.00031702974182809047,0.6839393740423039,267.94528913497925,92.99290347099304,64.11329126358032,0,0.0
10,1.1675308,0.56308,0.0,0.00036124531125549,0.6949861129241633,275.5215883255005,91.8437111377716,64.7804205417633,0,0.0
11,1.2230209,0.5461,0.0,0.0003527300293981058,0.7086503742456465,269.4286861419678,92.54731917381287,64.47477960586548,0,0.0
12,1.1139694,0.59306,0.0,0.00037818099603159774,0.701789988214214,259.1014575958252,92.36324691772461,65.14791679382324,0,0.0
13,1.1487129,0.57256,0.0,0.000419933698209143,0.7292589494539911,275.7738583087921,91.91974973678589,64.73884415626526,0,0.0
14,1.1658968,0.56936,0.0,0.0003012129626129085,0.7145911740550395,259.0898423194885,93.0778181552887,65.46801567077637,0,0.0
15,1.15522,0.56832,0.0,0.00042496296566445495,0.6812847772767392,261.48101449012756,91.77911305427551,65.02476692199707,0,0.0
16,1.1225173,0.57512,0.0,0.00027255927682397684,0.7268365239537766,256.9268755912781,92.33401894569397,65.05963730812073,0,0.0
17,1.0844537,0.5938,0.0,0.00031999021577371674,0.6709436733507078,262.30867624282837,93.27909874916077,63.89600324630737,0,0.0
