#Namespace(arch='ResNet18', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='sklearn', contrastive_strategy_1=False, contrastive_strategy_2=False, data_dir='./data', dataset='MNIST', ds_split='train', ds_train=True, epochs=25, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/MNIST/5_runs_100_epochs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='sklearn', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, remove_head=True, requires_grad=False, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,contrastive_loss_avg,deep_cluster_loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.257305,0.0,1.257305,0.51045007,0.4753605769230769,0.4895256909594925,0.0,290.4032037258148,197.61140847206116,71.39043378829956,9.665587425231934,11.628794193267822
1,0.8050504,0.0,0.8050504,0.70095485,0.5368255876068376,0.612186535207706,0.45947838730219,287.0985264778137,194.93063759803772,70.49805426597595,9.744492053985596,11.832361936569214
2,0.647364,0.0,0.647364,0.7600327,0.35339877136752135,0.5018279649235616,0.5288909153706695,285.5686047077179,195.0213656425476,70.55503988265991,8.874797582626343,11.013005495071411
3,0.7007909,0.0,0.7007909,0.7391994,0.5244391025641025,0.5854151305840929,0.6356208829231935,286.3748867511749,194.59776949882507,69.78097128868103,9.730092525482178,12.162327527999878
4,0.6514137,0.0,0.6514137,0.75419,0.5324519230769231,0.5838186810163343,0.7698919944892566,285.21248173713684,195.10632967948914,70.58527755737305,8.006370782852173,11.410716533660889
5,0.6612748,0.0,0.6612748,0.7557091,0.476963141025641,0.5687330890568422,0.7144802037189635,284.16647696495056,194.59131789207458,70.26375412940979,8.000380039215088,11.08447813987732
6,0.6448232,0.0,0.6448232,0.7427217,0.431774172008547,0.5284914695274849,0.5690374841899682,286.41490960121155,194.42170023918152,70.02453255653381,10.018165826797485,11.730514764785767
7,0.60692245,0.0,0.60692245,0.77375466,0.4462139423076923,0.5333804281087374,0.5903236695624345,286.48895263671875,195.29596519470215,70.40220999717712,8.962409973144531,11.724191427230835
8,0.55748725,0.0,0.55748725,0.7846221,0.35717147435897434,0.48506280022657583,0.6833929749618419,285.65768790245056,194.37916350364685,69.85023856163025,9.953721761703491,11.370555639266968
9,0.5581574,0.0,0.5581574,0.7828693,0.3701088408119658,0.500096643906039,0.7287649293319458,282.16539907455444,190.03875398635864,70.48147749900818,9.560480117797852,11.983864307403564
10,0.6716274,0.0,0.6716274,0.7339076,0.36974158653846156,0.4633577546469456,0.6441520094854274,286.3395929336548,194.9702501296997,70.35400557518005,8.983386516571045,11.930256128311157
11,0.6091449,0.0,0.6091449,0.7583133,0.43738314636752135,0.5100070094206329,0.5326771594808759,284.0188307762146,192.637704372406,69.98719835281372,9.671056747436523,11.62013292312622
12,0.5424882,0.0,0.5424882,0.79553956,0.3186598557692308,0.4315733583308578,0.5654868920026878,276.6161675453186,192.54560542106628,68.97588276863098,7.783758640289307,7.218377590179443
13,0.5666598,0.0,0.5666598,0.78625804,0.47589476495726496,0.5759416758232033,0.567086012436584,276.35413002967834,192.0048005580902,68.58493328094482,7.46125054359436,8.212157487869263
14,0.515225,0.0,0.515225,0.8059395,0.48427483974358976,0.5661891601977969,0.7211845138921075,278.90187978744507,192.56795001029968,69.37780523300171,9.166160583496094,7.691915273666382
15,0.59904623,0.0,0.59904623,0.77263623,0.42316038995726496,0.515885370695843,0.6383349246489547,277.32782459259033,191.88322830200195,68.86022162437439,8.744361877441406,7.745497226715088
16,0.57820225,0.0,0.57820225,0.7754407,0.46165531517094016,0.5554276970637908,0.5466857606082486,277.58336448669434,191.8862223625183,69.24641156196594,8.902657508850098,7.448776960372925
17,0.52375406,0.0,0.52375406,0.7954227,0.5196814903846154,0.5785384031979864,0.6518570378301748,270.61680793762207,186.3816876411438,69.35226964950562,7.133959054946899,7.656703233718872
18,0.5912328,0.0,0.5912328,0.7731871,0.4577156784188034,0.5259367052901974,0.6790891370785712,276.7131493091583,191.97739005088806,68.82828521728516,7.6079089641571045,8.163201808929443
19,0.51954633,0.0,0.51954633,0.80114853,0.4677650908119658,0.5538608457172137,0.609371983578338,277.86979842185974,192.15229439735413,68.76731610298157,8.466618776321411,8.375035524368286
20,0.59546125,0.0,0.59546125,0.77285326,0.4502704326923077,0.531861659579924,0.6248450529578781,276.27950859069824,190.50564813613892,68.71468305587769,9.651462316513062,7.290217638015747
21,0.51834106,0.0,0.51834106,0.8015658,0.5144564636752137,0.5785711665780449,0.6395853350423091,278.068058013916,192.6427619457245,68.65586113929749,8.819730758666992,7.85811972618103
22,0.5150519,0.0,0.5150519,0.7975928,0.4827223557692308,0.5479361888373807,0.6205623956510263,277.1261203289032,192.7277352809906,68.60468602180481,8.173395156860352,7.504453897476196
23,0.57576305,0.0,0.57576305,0.78243524,0.44654780982905984,0.5308808923534052,0.6301717168161347,269.1789000034332,186.64624857902527,68.68012046813965,8.437350749969482,5.318905353546143
24,0.4464488,0.0,0.4464488,0.83002806,0.562232905982906,0.6229583532050632,0.6111349794037749,274.7603180408478,192.41926670074463,65.64855575561523,8.512555599212646,8.07255244255066
