#Namespace(arch='ResNet18', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='faiss', contrastive_strategy_1=False, contrastive_strategy_2=False, data_dir='./data', dataset='MNIST', ds_split='train', ds_train=True, epochs=25, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/MNIST/5_runs_100_epochs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='sklearn', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, remove_head=True, requires_grad=False, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,contrastive_loss_avg,deep_cluster_loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.2060204,0.0,1.2060204,0.5461739,0.12670272435897437,0.4756952805318561,0.0,212.8427653312683,141.95149946212769,67.6412947177887,0.5482809543609619,2.3339788913726807
1,0.6852026,0.0,0.6852026,0.74457467,0.20220686431623933,0.598467483268381,0.4573555156858759,210.5086932182312,139.80761289596558,67.91067123413086,0.3531973361968994,2.0740814208984375
2,0.7116257,0.0,0.7116257,0.73726296,0.14037459935897437,0.6603510910090604,0.6272273894941282,210.35273909568787,139.17458128929138,67.91475343704224,0.3523135185241699,2.5752453804016113
3,0.75232434,0.0,0.75232434,0.7097022,0.15725160256410256,0.5732922550346954,0.5504004818305575,207.75573563575745,138.5408811569214,65.67769408226013,0.35826897621154785,2.8456106185913086
4,0.52503926,0.0,0.52503926,0.7988782,0.23844818376068377,0.5985084867758167,0.5830338530481747,207.92720413208008,138.60978055000305,66.13394546508789,0.35623741149902344,2.5849359035491943
5,0.66548246,0.0,0.66548246,0.7533053,0.1369190705128205,0.6264774039530497,0.5418557172365589,208.49142718315125,138.57733631134033,66.31259107589722,0.3541696071624756,2.9206900596618652
6,0.645741,0.0,0.645741,0.7507011,0.15948851495726496,0.5813330080784425,0.5551841057542173,207.35488605499268,138.6945366859436,65.51093912124634,0.35381436347961426,2.4676311016082764
7,0.54022926,0.0,0.54022926,0.8038194,0.14282852564102563,0.7077563132663424,0.6078894170943623,209.66374945640564,139.06602883338928,67.52616310119629,0.3579573631286621,2.3737120628356934
8,0.55542046,0.0,0.55542046,0.79804355,0.1264523237179487,0.7247701111437503,0.6615602953249237,210.10348749160767,139.0332009792328,67.80710077285767,0.36081552505493164,2.6596460342407227
9,0.48407745,0.0,0.48407745,0.81862646,0.16493055555555555,0.6785225802061035,0.6964064458225191,208.45543885231018,139.66572976112366,65.42529487609863,0.5402030944824219,2.486704111099243
10,0.58635736,0.0,0.58635736,0.7803819,0.13172743055555555,0.6470967396096508,0.6211159019937768,209.43702602386475,138.8419909477234,67.1616108417511,0.3435556888580322,2.765486240386963
11,0.48872918,0.0,0.48872918,0.81391895,0.1657986111111111,0.660280420411324,0.665868764299015,207.7659192085266,138.87748289108276,65.06923937797546,0.7950458526611328,2.483346700668335
12,0.5228841,0.0,0.5228841,0.80428684,0.14741920405982906,0.653074014007308,0.679172253932119,210.2991120815277,139.13585138320923,67.29463481903076,0.35037732124328613,3.1031737327575684
13,0.49696404,0.0,0.49696404,0.80946183,0.17643229166666666,0.6192741378391613,0.5988093100907198,208.59734320640564,138.4160282611847,66.52215600013733,0.35317444801330566,3.0646579265594482
14,0.48116276,0.0,0.48116276,0.82088006,0.1488548344017094,0.6464280027202328,0.6654105262765158,208.95576000213623,139.1694176197052,66.25396656990051,0.35522937774658203,2.851104259490967
15,0.452895,0.0,0.452895,0.82880944,0.14037459935897437,0.7223035024061033,0.7743201491127818,207.6198227405548,139.4850037097931,64.38277554512024,0.35331058502197266,3.071411371231079
16,0.509048,0.0,0.509048,0.80625665,0.16005608974358973,0.6199164971174349,0.6640435817875915,209.49945545196533,139.29620456695557,67.39523673057556,0.3552119731903076,2.11887788772583
17,0.4107931,0.0,0.4107931,0.84541935,0.1958800747863248,0.6185446557836537,0.6178424828529576,208.3014953136444,138.54710626602173,66.24622440338135,0.35617876052856445,2.913752317428589
18,0.51445204,0.0,0.51445204,0.8067742,0.13743656517094016,0.6722456877589557,0.6950048819659052,209.83201813697815,139.5433371067047,66.48696541786194,0.3473212718963623,3.1194989681243896
19,0.52966624,0.0,0.52966624,0.8038027,0.13346354166666666,0.6843741982897029,0.6121154246132183,208.6797206401825,139.0885419845581,66.33447504043579,0.34414005279541016,2.5901260375976562
20,0.5266671,0.0,0.5266671,0.7943543,0.13903912927350429,0.6332201422193766,0.659234654913136,207.86695337295532,139.01262283325195,64.89763617515564,0.3503682613372803,3.273209571838379
21,0.44640952,0.0,0.44640952,0.8308794,0.14733573717948717,0.6574782234758864,0.6924070218519351,208.8156337738037,139.4515483379364,66.71041655540466,0.3511393070220947,2.0617306232452393
22,0.41758195,0.0,0.41758195,0.8409288,0.15651709401709402,0.6396515194233057,0.7897221071822614,208.20819854736328,138.50185227394104,66.5966649055481,0.3604409694671631,2.413860321044922
23,0.5620755,0.0,0.5620755,0.7792969,0.166149172008547,0.5618890259555347,0.6545791703192422,207.2398226261139,138.41726088523865,65.02326250076294,0.35254502296447754,3.1198177337646484
24,0.4657342,0.0,0.4657342,0.8241353,0.15569911858974358,0.6569061724670464,0.6308194984645765,208.6784131526947,140.37632203102112,64.83731484413147,0.3499150276184082,2.256011486053467
