#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='faiss', data_dir='./data', dataset='MNIST', epochs=10, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=42, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.5732282,0.42221665,0.09996667,0.5328067318695805,0.0,275.6115276813507,124.57896828651428,44.779701709747314,0.5675551891326904,105.59262037277222
1,1.1114202,0.5836167,0.092533335,0.4983323300266281,0.49099204208189895,309.41087555885315,118.13616514205933,43.69778347015381,0.8655147552490234,126.27886009216309
2,0.96455956,0.6585,0.117916666,0.44086932955205205,0.4727600663247931,294.29697823524475,116.76258325576782,43.356525897979736,0.3677055835723877,121.11434030532837
3,1.0500529,0.61626667,0.081483334,0.3506059093096156,0.38013433712421857,291.51806712150574,118.04515099525452,43.361428022384644,0.666945219039917,114.66900277137756
4,1.1072642,0.57551664,0.09071667,0.30442184309265496,0.41603519615096207,297.18590092658997,118.8099958896637,43.60449028015137,0.7505221366882324,127.91846227645874
5,1.0640845,0.62535,0.11686666,0.225851750675835,0.26736982525940156,287.05462288856506,115.21548223495483,43.3470344543457,0.3922913074493408,119.22644686698914
6,0.9737357,0.64955,0.083283335,0.2678790189172632,0.23193492137885446,279.87109661102295,112.71001291275024,43.63819742202759,0.3700563907623291,112.26687693595886
7,0.805511,0.70806664,0.064433336,0.3535628754235769,0.42968487749198125,291.78716254234314,120.49351215362549,43.789483070373535,0.37032341957092285,120.05671429634094
8,0.86988294,0.67943335,0.15556666,0.3835531083903884,0.40764629732988594,295.4677255153656,115.27760291099548,43.74636697769165,0.3682124614715576,117.24479842185974
9,0.93384457,0.65798336,0.0963,0.2961178304418404,0.34575544248525814,285.52665615081787,116.79099917411804,43.142303705215454,0.9217610359191895,118.97381234169006
