#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='faiss', data_dir='./data', dataset='MNIST', epochs=100, grayscale=False, input_dim=2, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=42, sobel=True, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.6621817,0.35263333,0.07851667,0.5759924889519061,0.0,281.4826171398163,128.74251198768616,48.84240984916687,1.3651220798492432,102.42737770080566
1,1.2483652,0.54548335,0.14556667,0.4076872938522832,0.3841606932931202,293.21060061454773,113.68608975410461,46.234140157699585,0.35199761390686035,116.26648306846619
2,1.1856835,0.55973333,0.13015,0.3639241392606028,0.4380287592665159,284.8791790008545,113.60977959632874,45.71440315246582,0.36289405822753906,110.6737847328186
3,1.0402052,0.63225,0.09201667,0.37623427641570945,0.4247588160998052,279.4934847354889,114.34707021713257,45.91732168197632,0.36168670654296875,105.28122520446777
4,1.1449587,0.5773,0.10238333,0.43122833021273704,0.42791763161682933,278.384318113327,113.97736620903015,45.5974805355072,0.35343289375305176,103.44930601119995
5,0.9826889,0.63191664,0.1348,0.4076238308668956,0.3877478764156772,269.0153241157532,114.11414790153503,45.888965129852295,0.3584747314453125,102.73572874069214
6,0.9632111,0.64283335,0.123333335,0.43505213768837314,0.4103028148845648,281.1972768306732,113.68530607223511,45.694812536239624,0.3596923351287842,112.40773272514343
7,0.8432859,0.6863667,0.1436,0.40727784784326243,0.3465192342668512,279.56620359420776,113.57252502441406,45.63187074661255,0.3536689281463623,105.73321509361267
8,0.6964733,0.7442333,0.08663333,0.5448425400015874,0.4577922804218771,282.83652997016907,114.34513020515442,45.59728002548218,0.35109424591064453,108.18421959877014
9,0.74584454,0.7140333,0.10891667,0.4563614477449114,0.5578691313668069,285.2657277584076,110.70910573005676,45.810500621795654,0.35868120193481445,114.0791540145874
10,0.78206885,0.7054167,0.07748333,0.4768907360028403,0.46967244976016154,274.58781337738037,110.7400598526001,46.049880504608154,0.36397552490234375,111.67229509353638
11,0.8990364,0.66401666,0.085666664,0.38320461202712625,0.45221516325635697,297.9516704082489,120.10986280441284,44.36780595779419,0.3493351936340332,123.15564608573914
12,0.779844,0.7108167,0.058633335,0.5128924132795257,0.43093640225075813,275.5432200431824,114.07637906074524,45.90558862686157,0.3592855930328369,109.71977829933167
13,0.82761115,0.6802667,0.08371667,0.3875486671810251,0.43232471828699703,271.03434658050537,113.90415906906128,46.00913071632385,0.35599613189697266,105.34843015670776
14,0.7573216,0.7109,0.12915,0.31782149764455114,0.3961745256805485,297.3676152229309,123.55729866027832,49.572933197021484,0.6831319332122803,117.8046886920929
15,0.7811745,0.70655,0.12386667,0.42241682452615487,0.40737041546090375,297.8913640975952,122.96642231941223,49.94286131858826,0.35217928886413574,119.19222927093506
16,0.7584973,0.70771664,0.027883334,0.46347124054793104,0.47739882561880614,301.7690997123718,124.50917100906372,50.71153974533081,0.3468332290649414,119.3546302318573
17,0.8534803,0.6683,0.10351667,0.41073550992849817,0.4453651311476365,297.0696678161621,123.24013233184814,51.271037340164185,0.3537776470184326,116.55887770652771
18,0.6926495,0.74085,0.11173333,0.46307236273829305,0.4645081564178325,276.2381343841553,113.96565580368042,49.47330617904663,0.3586452007293701,106.30093789100647
19,0.7819095,0.69935,0.16723333,0.38401684651042267,0.3994035882674383,292.51548290252686,124.07833814620972,45.83349251747131,0.35008978843688965,117.14164757728577
20,0.75422496,0.72026664,0.1021,0.4459557103196832,0.4119628836394646,295.9123170375824,123.03792452812195,50.03113389015198,0.8941638469696045,116.66857171058655
21,0.8824486,0.66688335,0.1688,0.3875731470665685,0.3899491694453599,296.68476390838623,123.03954410552979,49.87318181991577,0.35228705406188965,117.61128115653992
22,0.8306594,0.68868333,0.10836667,0.4875033970365628,0.38072007006228525,296.1876804828644,122.43334460258484,50.08916234970093,0.35010790824890137,118.03083872795105
23,0.7981305,0.69013333,0.056966666,0.44046251662055147,0.4112439167871536,297.9105432033539,124.34031629562378,50.72856426239014,0.3537290096282959,117.25134062767029
24,0.7483933,0.71103334,0.10383333,0.4214404651392113,0.4041533775071406,336.7460198402405,161.66733646392822,50.009432792663574,0.3473362922668457,119.10804653167725
25,0.8125633,0.6990167,0.060483333,0.5207860315305488,0.46104074405390827,295.70582818984985,123.24407720565796,46.06280732154846,0.34262990951538086,120.43306112289429
26,0.93404204,0.64381665,0.13298333,0.3751321712444753,0.3641408792537723,300.27334570884705,125.3003876209259,50.907119274139404,0.34105992317199707,118.42801976203918
27,0.77958554,0.7050167,0.033333335,0.5198326528496985,0.3754178756239187,297.10204696655273,123.41045236587524,49.947184324264526,0.3486354351043701,117.67205739021301
28,0.77504027,0.7044167,0.1468,0.4285080802097651,0.43737388210939837,296.38236141204834,123.5220718383789,50.98006749153137,0.3631777763366699,116.1730546951294
29,0.70574296,0.74008334,0.10065,0.4264323064669893,0.4539993788113471,295.78778743743896,124.48224925994873,50.27924132347107,0.35971903800964355,115.15283513069153
30,0.7927691,0.7004333,0.06301667,0.34664574332415704,0.4167027750595194,290.69843792915344,121.74955558776855,50.98447132110596,0.35336899757385254,111.61322522163391
31,0.7678502,0.70021665,0.10985,0.4204711871353751,0.40733017707734953,298.2294237613678,122.58355975151062,50.17880463600159,0.35323119163513184,118.93239259719849
32,0.7724355,0.69726664,0.13541667,0.39387474675869416,0.4106739668035412,289.58703231811523,118.08575415611267,50.2660276889801,0.3534677028656006,115.21431398391724
33,0.601591,0.77585,0.11168333,0.4571501803030437,0.43808441060908887,272.10652351379395,113.92758440971375,45.961212396621704,0.3604249954223633,105.43558931350708
34,0.7035155,0.73981667,0.035616666,0.41846312467729074,0.4999788598917137,282.0550742149353,114.572580575943,46.654624938964844,0.3574094772338867,102.3203067779541
35,0.6511264,0.7506,0.10253333,0.45978033431808163,0.5103268306662588,268.97995686531067,114.54639887809753,45.755056619644165,0.3652956485748291,102.98326992988586
36,0.62097305,0.76475,0.11605,0.4040182360030153,0.4814586853118007,269.2877583503723,114.36571073532104,46.54832649230957,0.3601038455963135,102.60396718978882
37,0.6807495,0.7418,0.094016664,0.4097258254128883,0.4126346568131949,277.0237774848938,114.1746187210083,45.707704305648804,0.36109399795532227,100.13482165336609
38,0.6898105,0.73071665,0.0991,0.4418060354380225,0.5180136318011389,271.15374517440796,113.8056902885437,45.544400691986084,0.35141921043395996,101.15345215797424
39,0.62341857,0.76515,0.094566666,0.4313352680492431,0.46976388260313795,272.7273290157318,114.22578597068787,45.757505893707275,0.3578972816467285,101.64961409568787
40,0.691788,0.73041666,0.07936667,0.41955613087460214,0.5199558219441592,266.1736388206482,114.09036016464233,45.81725335121155,0.36205363273620605,100.13321828842163
41,0.5723331,0.78718334,0.11801667,0.5011079234612744,0.47294452997760517,267.23781752586365,113.56173729896545,45.99459648132324,0.3555316925048828,101.79622960090637
42,0.78235596,0.6975167,0.050133333,0.40094477723890526,0.4403525904597112,276.7263169288635,114.1614089012146,46.067633628845215,0.35935282707214355,98.91719698905945
43,0.7788172,0.7000833,0.051716667,0.4102371320293824,0.3887431395018225,287.25804805755615,124.15041017532349,46.23854041099548,0.3614487648010254,109.0247278213501
44,0.69044703,0.7371333,0.10635,0.419604518531645,0.4647838198181918,298.3046634197235,122.9991524219513,50.103957653045654,0.3532140254974365,113.15395712852478
45,0.5828179,0.78571665,0.02565,0.4850088045349158,0.49728896124158384,293.291645526886,125.00978350639343,49.899226665496826,0.4016146659851074,112.15480256080627
46,0.66493523,0.7476,0.08555,0.4246754268342897,0.5296468175092564,296.4775025844574,124.23965454101562,51.09431266784668,0.34733009338378906,111.03722500801086
47,0.84233564,0.6677167,0.121816665,0.36827716830780943,0.4889439773601913,291.90903401374817,123.48801445960999,49.903226137161255,0.3531069755554199,111.68506336212158
48,0.806633,0.69408333,0.08725,0.4329205455650914,0.40506981733584463,297.35086941719055,123.69522452354431,49.66110706329346,0.34515905380249023,113.24714064598083
49,0.72533023,0.7139,0.059383333,0.3875804263724022,0.3818307372988976,290.83206152915955,123.09761881828308,49.99238896369934,0.6792974472045898,111.63062715530396
50,0.8425097,0.6775333,0.10165,0.3349787648123948,0.4136676570256671,299.4318175315857,124.39968299865723,50.04453682899475,0.6199531555175781,112.2218120098114
51,0.662484,0.7557667,0.10656667,0.4314499726323228,0.3570572271284591,290.76140689849854,123.83625435829163,50.615862131118774,0.3603484630584717,110.26753687858582
52,0.6581617,0.7538667,0.11863333,0.40003117178685965,0.45637162422187455,295.50764322280884,124.10302376747131,50.33698558807373,0.3594777584075928,113.78385281562805
53,0.7315457,0.7205333,0.05345,0.4231296004146155,0.42769292162733447,291.5045418739319,122.97403740882874,50.53795862197876,0.3526148796081543,111.79020166397095
54,0.6955945,0.7397,0.096883334,0.4343982002109348,0.431674526880226,294.4582347869873,124.0241162776947,49.25982117652893,0.3511834144592285,110.53142523765564
55,0.82058334,0.6946833,0.15306666,0.35841768715098316,0.4665656588759189,292.4306445121765,122.66663694381714,49.29297399520874,0.3492431640625,113.60009551048279
56,0.7628016,0.7022167,0.14721666,0.40571275075255914,0.39106442025346155,291.3384394645691,124.24890494346619,49.491246700286865,0.34363412857055664,110.54460525512695
57,0.7994286,0.6975,0.042183332,0.3680790634266764,0.4187760714710192,290.0810980796814,123.44562149047852,49.72724771499634,0.348832368850708,110.69551515579224
58,0.6769061,0.7542667,0.10805,0.4054392697590634,0.4122228214323692,293.4696135520935,123.58545398712158,49.819746255874634,0.3619801998138428,113.03977656364441
59,0.7024259,0.7424667,0.22773333,0.4033330888942029,0.48792334755878985,292.96516823768616,122.9345338344574,49.03258275985718,0.3614518642425537,113.90868830680847
60,0.7227754,0.7345333,0.14136666,0.40253714901651205,0.48176438464574867,291.43935227394104,123.03012371063232,49.36005449295044,0.35080885887145996,112.44857788085938
61,0.71442413,0.72788334,0.040533334,0.37751406380082203,0.46291234324413527,294.71830677986145,122.72133183479309,49.27463388442993,0.3602280616760254,112.77644801139832
62,0.76947254,0.7076667,0.16063334,0.3599510394508063,0.45063226131503764,294.1197109222412,124.8078625202179,49.48449635505676,0.35265135765075684,112.73777198791504
63,0.9461395,0.6331667,0.033566665,0.35458885350831887,0.3785291596929971,292.2890019416809,124.11666893959045,49.02287673950195,0.34326648712158203,112.84879612922668
64,0.817921,0.68188334,0.086166665,0.3407623111645474,0.4151632343220654,293.27376890182495,123.61351299285889,49.78120827674866,0.3550426959991455,113.21999549865723
65,0.77723163,0.6997833,0.09008333,0.3594231601408198,0.4334315953270295,285.87079977989197,115.14155149459839,49.76864743232727,0.354323148727417,113.9097695350647
66,0.70109874,0.72978336,0.15165,0.3952175810562327,0.44862219056309066,274.9314384460449,114.01692962646484,45.3222336769104,0.34978342056274414,104.23893308639526
67,0.6935087,0.74043334,0.06795,0.4033615409588881,0.5166241935631904,266.0241467952728,114.09379053115845,44.84672713279724,0.3613550662994385,100.62919449806213
68,0.72451305,0.7269,0.09521667,0.4031014564568099,0.45995310303540093,285.9223601818085,123.54758214950562,45.51256275177002,0.3546140193939209,110.62577676773071
69,0.6908973,0.74298334,0.10086667,0.36308925562692596,0.45814068001380415,293.359361410141,124.60857248306274,50.01934742927551,0.3568077087402344,110.81924200057983
70,0.74227405,0.7072833,0.16001667,0.399208721241758,0.39414074721802433,295.75744891166687,123.70638799667358,49.370901346206665,0.35912346839904785,116.03429245948792
71,0.76887745,0.7015667,0.0767,0.43813491919076564,0.47206406395259465,290.7949495315552,124.06110644340515,49.694401264190674,0.35001087188720703,110.56819272041321
72,0.80612475,0.69206667,0.038683333,0.3672549240044128,0.40296019770255287,292.8808057308197,123.45739817619324,49.50168061256409,0.3514845371246338,113.36236190795898
73,0.7477068,0.7127333,0.17135,0.37138893985352167,0.4414331318901987,292.39428901672363,123.34255790710449,50.085294246673584,0.3549036979675293,112.47038698196411
74,0.73828804,0.7,0.10186667,0.45105352945872224,0.44909580793733855,291.6867229938507,122.33204698562622,49.46400451660156,0.3461754322052002,113.45788288116455
75,0.6562648,0.7458,0.04525,0.4055324105988446,0.46631354090527144,295.1738283634186,125.32841110229492,50.09483337402344,0.35497236251831055,113.06612253189087
76,0.68761486,0.73653334,0.13331667,0.38975408506652537,0.46276057852319946,294.92197370529175,126.23783659934998,49.06892657279968,0.3521420955657959,112.76036405563354
