#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='sklearn', data_dir='./data', dataset='MNIST', epochs=100, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='Adam', pca_method='sklearn', pca_reduction=256, pca_whitening=False, seed=42, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.4073645,0.5063077,0.4593663575853319,0.0,229.22750329971313,92.92591834068298,46.10576343536377,15.525082111358643,41.954566955566406
1,1.2793926,0.54168886,0.14285655004170708,0.2529775639633348,253.8138484954834,82.1929578781128,45.261284828186035,19.906485557556152,43.101091146469116
2,1.1997936,0.55904627,0.1914020099068224,0.3672870760414292,234.03348445892334,81.72167158126831,46.35930633544922,18.554903745651245,43.108652114868164
3,1.12426,0.596282,0.23280193095241153,0.3775632226807906,210.79178762435913,81.62156772613525,48.416916608810425,9.547929286956787,24.86268448829651
4,0.9150638,0.68225837,0.1487910391644841,0.4102827223292496,230.5708577632904,81.80409502983093,45.194985151290894,19.69232749938965,42.60583233833313
5,0.8755875,0.6965285,0.1837970457784016,0.6013760820447187,234.4798698425293,84.31246018409729,44.894978046417236,18.318103075027466,41.133857011795044
6,0.92530835,0.6715641,0.16505195829717773,0.6337570494262802,229.15096187591553,81.32435369491577,46.82535195350647,15.938361883163452,41.42604207992554
7,1.0550839,0.6143723,0.1897577662272651,0.46848574652508157,202.428569316864,81.77903723716736,44.753360748291016,10.17219352722168,27.45552158355713
8,0.889317,0.69103706,0.11825143293652554,0.4106592359200633,226.8907070159912,82.09018754959106,45.5465362071991,19.09950280189514,42.15753197669983
9,1.0438423,0.6111407,0.17570474656299742,0.5138573047992563,226.81464743614197,82.49156427383423,45.29532980918884,18.72765588760376,41.153977394104004
10,0.9073137,0.68073136,0.17336142814756514,0.4289381246373497,220.693421125412,81.36898469924927,45.290600299835205,16.539991855621338,41.4854519367218
11,1.0876421,0.5919843,0.18977587258227396,0.49417554361845994,223.29476642608643,82.60339570045471,49.021703481674194,17.34152603149414,38.260066747665405
12,1.0314257,0.6175373,0.14177152355866207,0.5094964220343303,224.85553908348083,80.64815330505371,45.42696714401245,16.37182378768921,42.533963203430176
