#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='faiss', data_dir='./data', dataset='MNIST', epochs=10, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=42, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.7716397,0.32455,0.09956667,0.5058833861126997,0.0,239.60935878753662,88.92045855522156,45.07158184051514,0.5833945274353027,104.67499303817749
1,1.2985113,0.5013667,0.104033336,0.502165021050038,0.42148906642975176,256.5610873699188,77.90240144729614,44.37519407272339,0.36269307136535645,119.5846848487854
2,0.968124,0.62843335,0.05385,0.4680637392574864,0.4610214918590083,249.0225486755371,78.11310696601868,44.18624210357666,0.37061643600463867,112.12730407714844
3,0.894009,0.65781665,0.1091,0.5085974952915537,0.5096530827855201,246.94606947898865,77.78512692451477,47.175211668014526,0.3746311664581299,108.92040228843689
4,0.8172151,0.695,0.109566666,0.4807629876307689,0.5355682813194153,259.59311532974243,83.66986107826233,44.43093466758728,0.37687253952026367,115.64486122131348
5,0.7753488,0.69955,0.21356666,0.5050638244177842,0.6349443723656752,261.10511207580566,81.34442663192749,48.868489503860474,0.3711435794830322,115.6594660282135
6,0.8348457,0.68315,0.081583336,0.5000262952277621,0.5647901787245823,259.5115694999695,82.81430792808533,48.85824131965637,0.36292505264282227,113.67423725128174
7,0.8412171,0.67658335,0.0736,0.5162273206370871,0.4888131484462081,249.0326850414276,83.63298416137695,48.990432024002075,0.36009931564331055,109.94051814079285
8,0.8799547,0.6638333,0.10213333,0.4867460426300397,0.45628919314866634,240.85173416137695,77.96452116966248,47.7017560005188,0.3845663070678711,108.37854290008545
9,0.69797707,0.74065,0.10493334,0.5416182100064145,0.4879135256890263,226.22292590141296,78.04050946235657,44.09730315208435,0.37432050704956055,97.83472442626953
