#Namespace(arch='VGG16', batch_size=32, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=None, clustering='faiss', data_dir='./data', dataset='MNIST', epochs=100, input_dim=1, lr=0.05, lr_tl=0.05, metrics=True, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='Adam', optimizer_tl='Adam', pca_method='faiss', pca_reduction=256, pca_whitening=False, seed=42, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)epoch,loss_avg,accuracy,nmi_true_ped,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,100.391914,0.12583333,0.4710441388268108,0.0,1252.1552486419678,819.6288743019104,246.42611503601074,1.6337182521820068,143.5636341571808
1,1.0678366,0.47911668,0.06848382650382813,0.13865752158574532,1285.2259302139282,811.6118729114532,261.88484501838684,0.36247682571411133,122.76788473129272
2,1.0334911,0.46991667,0.06486676096299891,0.7670980008533811,1321.45094871521,809.1015985012054,263.4345474243164,0.366788387298584,138.6555414199829
3,1.1003869,0.45716667,0.06258377865315137,0.7137638894596807,1284.9651138782501,810.1201000213623,270.54240369796753,0.7656891345977783,136.49234747886658
4,1.235598,0.44665,0.05933310021367607,0.614006263222616,1269.8238632678986,808.4943609237671,266.0503439903259,0.7455556392669678,131.2140395641327
5,1.2904495,0.43056667,0.02570457450991232,0.5120783902681392,1269.2044484615326,810.7789759635925,270.6450765132904,0.36870288848876953,129.50006890296936
6,2.0288868,0.34258333,0.1522632597419047,0.0459334281802233,1239.2797951698303,809.349262714386,270.56660890579224,0.3647890090942383,91.31083822250366
7,1.7664702,0.37623334,0.11283622561433308,0.07389202982485771,1219.915870666504,805.8649659156799,267.6165735721588,0.37255096435546875,77.6288709640503
8,1.4996865,0.5352167,0.08910471571498266,0.29133151004636637,1229.408375263214,809.6593747138977,269.62941241264343,0.3738243579864502,84.87270975112915
9,2.009587,0.27835,0.24754540843450554,0.20305658718359465,1249.7514114379883,810.0577518939972,268.93255853652954,0.3701515197753906,70.00758171081543
10,0.709468,0.7826833,0.022550958469130338,0.08445228483679498,1218.4803261756897,808.6089901924133,262.7466342449188,0.37554097175598145,78.03080534934998
11,1.9473017,0.29996666,0.10461207799255196,0.06931354704500742,1257.419986486435,808.626371383667,267.88589549064636,0.5101618766784668,75.99052834510803
12,0.0032323515,0.99945,0.0,0.0,1252.9881706237793,808.5196237564087,264.02666687965393,0.37811708450317383,110.75013184547424
13,1.8097441,0.32468334,0.1911800665639018,0.0,1256.3241465091705,808.0634167194366,265.2143802642822,0.37607312202453613,85.88872408866882
14,2.0931427,0.20016667,0.11698014268055512,0.0907237875708108,1220.309047460556,810.5656049251556,271.657089471817,0.36443376541137695,82.65800166130066
15,0.015662491,0.99806666,0.0,0.0,1253.5207812786102,818.5924417972565,269.45151114463806,0.38874220848083496,98.06617593765259
16,3.0892715,0.3951,0.16820942854497226,0.0,1302.6832692623138,859.5379979610443,286.26687479019165,0.38698887825012207,99.64412999153137
17,0.00863789,0.9989,0.0,0.0,1324.463746547699,870.4349508285522,285.8954105377197,0.39635324478149414,109.80511593818665
18,26.16654,0.48156667,0.12225628345643655,0.0,1251.3056964874268,837.2339792251587,263.6177513599396,0.3660140037536621,90.94863390922546
19,1.8131448,0.36203334,0.16046499797111524,0.29999849174895243,1284.3210225105286,834.5139303207397,259.77366399765015,0.36645078659057617,130.74964046478271
20,2.021238,0.26433334,0.13848462987119123,0.24391882845836435,1305.9362678527832,840.533524274826,264.02930426597595,0.4950554370880127,139.10058760643005
