#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=True, checkpoint_file=None, clustering='sklearn', contrastive_strategy_1=False, contrastive_strategy_2=False, data_dir='./data', dataset='MNIST', ds_split='train', ds_train=True, epochs=25, grayscale=False, input_dim=1, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir=None, metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='sklearn', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, remove_head=False, requires_grad=False, seed=None, sobel=False, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,contrastive_loss_avg,deep_cluster_loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,1.4588345,0.0,1.4588345,0.49736243,0.5212673611111112,0.6265607568753738,0.0,175.9184513092041,113.70083498954773,44.99470329284668,8.823199272155762,8.283231496810913
1,1.1578927,0.0,1.1578927,0.6038328,0.3605101495726496,0.3749130680664629,0.4158787351317904,186.95705580711365,111.78931665420532,44.86050581932068,8.710264205932617,8.757013082504272
2,0.9239171,0.0,0.9239171,0.6946114,0.2901141826923077,0.3414714686984174,0.4079686131379233,189.70962858200073,112.27140855789185,45.07594013214111,9.47152066230774,9.03967809677124
3,0.97580206,0.0,0.97580206,0.681674,0.24192040598290598,0.27644814935278816,0.43388072756331125,191.3406524658203,112.58188509941101,45.193973779678345,9.680971384048462,9.111773252487183
4,0.997852,0.0,0.997852,0.6657652,0.28096621260683763,0.3086730447634185,0.3785404583613553,184.36024928092957,112.00221562385559,44.20855641365051,8.91005825996399,8.815506935119629
5,1.114834,0.0,1.114834,0.61972487,0.34077857905982906,0.34200074561344856,0.37728987617309967,182.5344944000244,112.06996059417725,44.321969985961914,11.355207681655884,8.985918521881104
6,0.9887992,0.0,0.9887992,0.6559829,0.34208066239316237,0.39932138850582133,0.3930008544134454,181.84277868270874,112.29633283615112,44.412434339523315,10.803009748458862,8.899838209152222
7,1.0005543,0.0,1.0005543,0.6582031,0.29290197649572647,0.3181756982551454,0.4519939454872691,183.3614513874054,112.38290500640869,44.39722228050232,8.649693489074707,8.97537875175476
8,0.9825225,0.0,0.9825225,0.6507913,0.3520466079059829,0.3984077316277162,0.4431839343620789,181.33261013031006,112.27791452407837,44.27210783958435,9.370451927185059,9.289905548095703
9,0.9351141,0.0,0.9351141,0.6774339,0.33067908653846156,0.34426145201616554,0.43380870079338624,180.96193265914917,112.25501036643982,44.47425818443298,9.09053111076355,9.350982904434204
10,1.1752079,0.0,1.1752079,0.6261185,0.24903178418803418,0.22693339436282556,0.326558386544316,179.57391953468323,112.05296611785889,44.702661991119385,7.779240131378174,9.069888591766357
11,0.8399609,0.0,0.8399609,0.7074653,0.3332164797008547,0.41311515320620223,0.33062037844574627,180.9245090484619,112.34060525894165,44.30313587188721,8.738996028900146,9.32278561592102
12,0.83627415,0.0,0.83627415,0.7210871,0.335670405982906,0.39761823505710886,0.43570491018730456,187.6789734363556,111.91750907897949,44.617897510528564,8.353184461593628,8.957610607147217
13,0.82659507,0.0,0.82659507,0.7032586,0.33687232905982906,0.4015015930197649,0.510753321271684,201.1379692554474,122.07341313362122,44.58964920043945,10.153064727783203,8.928867101669312
14,0.9067901,0.0,0.9067901,0.6985677,0.30033052884615385,0.3537314795123698,0.5172767403643739,179.00747537612915,111.69048142433167,44.503546714782715,8.169461011886597,8.504520177841187
15,0.93837935,0.0,0.93837935,0.6828092,0.40414663461538464,0.4650307608668681,0.45922499691846536,181.3862555027008,112.44163060188293,44.452165365219116,9.261229753494263,8.983381986618042
16,1.1584985,0.0,1.1584985,0.58650506,0.4540932158119658,0.4950996910670392,0.48320063585721634,180.50841641426086,111.94257807731628,44.20591974258423,8.840458154678345,8.916351318359375
17,0.9424446,0.0,0.9424446,0.6625768,0.42190838675213677,0.4902176730285891,0.5222704081527624,180.06731271743774,111.40353345870972,44.231536865234375,9.418922662734985,9.137863636016846
18,0.9055439,0.0,0.9055439,0.68980366,0.4265491452991453,0.46442204568678075,0.4807994442205505,178.91617226600647,111.79895973205566,44.38534450531006,7.573788642883301,9.209779262542725
19,0.99643934,0.0,0.99643934,0.63239515,0.3408453525641026,0.39754840137774716,0.44282684575986264,188.62816262245178,112.3783175945282,46.055394411087036,9.333088397979736,9.09213638305664
20,0.82414657,0.0,0.82414657,0.7190338,0.33318309294871795,0.4196052551567594,0.46886244994509363,188.33768510818481,119.42079162597656,44.263306856155396,9.19921326637268,9.123411655426025
21,1.0244673,0.0,1.0244673,0.6551482,0.34099559294871795,0.35523820180708465,0.4682845877364571,183.78272771835327,117.66673994064331,43.976821422576904,7.3442065715789795,9.024799346923828
22,0.97330874,0.0,0.97330874,0.66586536,0.3254707532051282,0.37430550974679655,0.4314687975601061,180.56291890144348,111.77484250068665,43.90494227409363,8.396111488342285,8.938851833343506
23,0.99512124,0.0,0.99512124,0.66422945,0.24535924145299146,0.24644024170268944,0.35721878183653843,184.2051122188568,111.92286825180054,44.242775678634644,9.175721168518066,11.816216945648193
24,0.8674706,0.0,0.8674706,0.7035924,0.3231002938034188,0.38084446772825803,0.34495441500460833,182.4808554649353,112.33733773231506,44.37766122817993,8.799588918685913,11.053027868270874
