#Namespace(arch='AlexNet', batch_size=128, beta1=0.9, beta1_tl=0.9, beta2=0.999, beta2_tl=0.999, checkpoint=False, checkpoint_file=None, clustering='faiss', data_dir='./data', dataset='CIFAR10', ds_split='train', ds_train=True, epochs=100, grayscale=True, input_dim=2, loss_fn='CrossEntropy', lr=0.05, lr_tl=0.05, metrics=True, metrics_dir='./metrics/CIFAR10/100_runs/', metrics_file=None, momentum=0.9, momentum_tl=0.9, num_classes=10, optimizer='SGD', optimizer_tl='SGD', param_requires_grad=False, pca=True, pca_method='faiss', pca_reduction=256, pca_whitening=True, reassign_clustering=False, reassign_optimizer_tl=True, requires_grad=True, seed=None, sobel=True, verbose=True, weight_decay=1e-05, weight_decay_tl=1e-05)
epoch,loss_avg,accuracy,true_accuracy,nmi_true_pred,nmi_epochs,epoch_time,train_time,features_time,cluster_time,pca_time
0,2.004091,0.29042,0.10492,0.08501545384661494,0.0,560.0789620876312,229.88827466964722,195.1620740890503,1.1770765781402588,133.63674879074097
1,1.4529605,0.45764,0.13,0.06661576739755119,0.1911330032046436,540.7458107471466,215.45803570747375,177.94041347503662,0.7669987678527832,146.44711089134216
2,1.4090047,0.4672,0.10068,0.0625796283353756,0.33592074717299947,541.8665447235107,213.45497965812683,187.78030157089233,0.40408992767333984,140.0840585231781
3,1.2048894,0.56216,0.0957,0.0742549608890504,0.38543521026203187,520.5660138130188,213.4700062274933,170.0239782333374,0.798285722732544,136.12522959709167
4,1.2174841,0.54522,0.09566,0.06350706796005949,0.4141854637812403,551.0340485572815,216.35883378982544,197.8636817932129,1.106034278869629,135.56561088562012
5,1.2027913,0.53482,0.12386,0.05329545676106444,0.40439926089250744,543.9150040149689,212.79791498184204,197.28373098373413,0.6550555229187012,133.00445175170898
6,1.180014,0.55544,0.10114,0.0703325806327238,0.389113681083644,537.9647834300995,212.03046226501465,192.33145236968994,0.35118770599365234,133.11390495300293
7,1.1829914,0.55128,0.10294,0.07114267398456428,0.3892065722445196,527.9689137935638,205.4540135860443,191.69900965690613,0.3272886276245117,130.36361145973206
8,1.130066,0.5623,0.09292,0.06374794313508289,0.36208567596183794,521.093608379364,208.21686267852783,182.6323046684265,0.4042346477508545,129.70044374465942
9,1.1938975,0.5498,0.09708,0.06016956539100874,0.3560571461723228,518.9258062839508,205.6646227836609,185.77391743659973,0.3975491523742676,126.92865347862244
10,1.2194823,0.53282,0.10314,0.0755883162208519,0.3534423152942222,526.4662914276123,216.20716905593872,184.91259264945984,0.41152358055114746,124.789386510849
11,1.0990196,0.57752,0.09416,0.0799851825216849,0.4148106113470113,532.6113572120667,214.16326689720154,192.89106702804565,0.7479588985443115,124.63879752159119
12,1.0922698,0.57882,0.09372,0.0753999942391691,0.421949977664284,513.0630843639374,201.09141302108765,188.7742063999176,0.40338134765625,122.65146350860596
13,1.0180928,0.61988,0.121,0.08466504809640583,0.4127349524278721,518.1476016044617,209.80487751960754,184.54575085639954,0.6065642833709717,123.01578140258789
14,1.1350605,0.57392,0.09736,0.07941793326634469,0.4465604399673877,538.2118532657623,202.83543348312378,202.70446276664734,0.3876323699951172,132.1446132659912
15,1.1366298,0.55982,0.09714,0.08360129645130808,0.4110425184098333,533.4502785205841,217.6272747516632,191.6969428062439,0.7369472980499268,123.23102974891663
16,1.0423506,0.59494,0.09214,0.07841618190267854,0.40542829085619797,540.43772315979,217.3397991657257,196.04644584655762,0.823922872543335,126.0888466835022
17,1.1427242,0.56322,0.09816,0.08013845893888229,0.45163877393443264,535.1465022563934,217.4460952281952,197.30018973350525,0.5113317966461182,119.72670888900757
18,1.1273633,0.56156,0.10062,0.08221443227867868,0.42957865389516986,516.6769893169403,204.43225145339966,183.4871118068695,0.5786502361297607,128.0257658958435
19,1.0808407,0.586,0.09178,0.0860709260913662,0.474216962438258,509.08121609687805,206.20059514045715,182.58302354812622,0.9198031425476074,119.24717688560486
20,0.99564576,0.62124,0.09672,0.08257811151372531,0.4647114342948608,529.8812294006348,209.17602276802063,200.73036456108093,0.3903071880340576,119.44680953025818
21,1.032917,0.6057,0.08846,0.08413729013058316,0.4573503050130267,514.5135641098022,208.2183301448822,188.55401396751404,0.4189727306365967,117.16192483901978
22,1.1131203,0.57442,0.10976,0.07899860608148324,0.4630588928195649,513.3228437900543,216.9760754108429,179.08607745170593,0.9355289936065674,116.18199110031128
23,1.030898,0.60394,0.09386,0.08823674721979066,0.41675350177952214,524.7454752922058,217.11648750305176,188.50478982925415,0.5473244190216064,118.41466760635376
24,1.0826396,0.57608,0.09838,0.08637144290962359,0.4170191521010037,493.40696835517883,199.35282063484192,177.23551440238953,0.4103381633758545,116.24957489967346
